name,x,y,z,time_in,time_out
cumqrczl,0.4,0.1,0.75,550,1382
amecncef,0.757,0.393,0.393,691,962
hzcyibql,0.28900000000000003,0.861,0,886,1044
koqgcfns,0.487,0.663,0.363,74,401
dvdwdgdh,0.488,0.362,0.662,880,1392
lieeitxs,0.041,0.8089999999999999,1,252,391
pggeuflo,0.595,0.255,0.895,831,1562
jjqukzvd,0.551,0.251,0.599,882,1537
osfiroav,0.44200000000000006,0.708,0.44200000000000006,196,234
ozeecjjr,0.065,0.785,0.785,986,1118
nqhpsogo,0.19099999999999998,0.659,0.19099999999999998,756,876
pevxrvkc,0.402,0.7020000000000001,0.448,665,1961
vabnzuuz,0.34299999999999997,0.34299999999999997,0.507,1,1924
cmgtpxkd,0.45199999999999996,0.398,0.45199999999999996,933,1161
fqvpjsbp,0.75,0.4,0.4,832,1577
twcsscqj,0.012,1.0,0.838,855,950
ojlfmdkq,0.889,0.889,0.261,343,1333
vrebqnte,0.566,0.28400000000000003,0.5840000000000001,419,726
goeahtee,0.46299999999999997,0.387,0.763,824,1129
yryzlmhv,0.24900000000000003,0.549,0.601,974,1248
smaaqdyw,0.6849999999999999,0.165,0.6849999999999999,621,844
pkikswfw,0.601,0.549,0.30099999999999993,395,1410
iascwpqr,0.401,0.44899999999999995,0.749,374,711
jwcwhclq,0.31799999999999995,0.532,0.618,610,955
yglqlsfi,0.59,0.56,0.56,462,572
ooiyjlpu,0,0,0.895,230,1415
nmbayajj,1.0,0.047,1.0,170,1581
svytfrtc,0.671,0.479,0.371,445,1498
gszrjykk,0.17300000000000001,0.977,0.17300000000000001,904,999
ueeepmij,0.32200000000000006,0.32200000000000006,0.828,665,1382
wcgfxyig,0.016000000000000042,0.834,0.31600000000000006,551,955
maunakhu,0.17999999999999997,0.48,0.67,333,1924
urzqolnh,0.161,0.989,0.161,548,1112
vbjieecj,0.5079999999999999,0.342,0.8079999999999999,150,943
cfilqoxk,0.6880000000000001,0.388,0.462,534,1802
otsnuofa,0.875,0,0,113,1466
pjtzjeaw,0.045,0.8049999999999999,1,440,1519
mzejjggp,0,0.949,0.20100000000000004,403,1899
qzpxleno,0.376,0.774,0.07599999999999998,155,1702
qcuxmozb,0.273,0.877,0,73,1705
ysceizbq,0,0.943,0,811,985
zbeesmno,0.153,0.697,0.697,593,1649
yltrggsw,0.354,0.053999999999999965,0.796,456,1712
hdynsekg,0.561,0.2889999999999999,0.589,506,580
skunqnpn,0.34199999999999997,0.508,0.642,651,1970
uvbywcfb,0.185,0.965,0.6649999999999999,589,1250
ntrimzyk,0.517,0.517,0.333,42,1139
palzjtwg,0.654,0.496,0.654,76,1946
ezicwchp,0.305,0.545,0.545,198,1174
sfceacmn,0.32599999999999996,0.524,0.626,592,881
kofuqhbd,0,0.17700000000000002,0.973,36,947
oisioagd,0.4570000000000001,0.693,0.4570000000000001,441,1073
pivfuzib,0.531,0.31899999999999995,0.619,33,1830
wkruhbes,0.43800000000000006,0.712,0.13800000000000004,88,826
atlfgwau,0.588,0.262,0.562,571,1765
bxzpohrp,0.19300000000000003,0.957,0.19300000000000003,803,1114
jrbihxep,0.439,0.4109999999999999,0.711,718,1904
cpekytyg,0.506,0.344,0.506,759,1991
cbpkpxej,0.186,0.9640000000000001,0.664,173,1094
mnlymzbu,0.655,0.19499999999999998,0.19499999999999998,778,1591
zlwcvafs,0.556,0.256,0.594,448,689
huvfccfb,0.6880000000000001,0.462,0.6880000000000001,44,1578
ospxoaxd,0.8670000000000001,0.5670000000000001,0.283,200,528
tbaceiek,0.973,0,0,594,1267
bsvmhirf,0.07899999999999999,0.07899999999999999,0.771,755,1306
epzxzpyk,0.018000000000000044,0.832,0.31800000000000006,616,1779
imjuxgsd,0.166,0.6839999999999999,0.984,267,319
ixzcprus,0,0.891,0,670,1878
nyeafgps,0.103,0.747,1,992,1295
vnpbhonj,1.0,0.724,0.126,282,1607
kfgwyaom,0.552,0.29799999999999993,0.29799999999999993,215,1543
rpzichiy,0.702,0.14800000000000005,0.44800000000000006,744,1355
oyddbpnq,1.0,0.098,0.752,378,1278
eomtmxbb,0.15200000000000005,0.698,0.15200000000000005,195,1186
oreecdfn,0.022,0.828,0.828,233,1402
xwfmyhow,0.681,0.16899999999999996,0.469,502,1073
zjcqeosq,0.535,0.31499999999999995,0.31499999999999995,709,1272
zauigxvp,0.592,0.258,0.558,194,1660
fcaldlrl,0.467,0.3829999999999999,0.3829999999999999,171,1564
gbqtbucr,0.004000000000000031,0.846,0.004000000000000031,708,850
eculxato,0.441,0.4089999999999999,0.4089999999999999,504,1222
myhgwfjv,0.20099999999999998,0.501,0.649,722,1214
hbcnopyd,0.13800000000000004,0.712,0.43800000000000006,256,976
lllildrs,0.8430000000000001,0.307,0.8430000000000001,591,1667
pufxqase,0.537,0.8370000000000001,0.313,422,1916
fzsivtuk,0.41899999999999993,0.719,0.431,601,1163
wkiimlsc,0.754,0.096,1.0,923,1892
cjsipyxz,0.22,0.63,0.22,176,415
toufqnpu,0.828,0.022000000000000047,0.32200000000000006,775,1907
qidjxtsr,0.891,0,0.259,333,1104
nxbvgowd,0,0.993,0,379,1824
sgrzprkj,0.026,0.824,1,345,1726
sgawuxgb,0.757,0.393,0.45699999999999996,614,1822
zzuxipbh,0.358,0.792,0.792,315,957
wjoshsfj,0.404,0.404,0.446,317,805
rpkmqhrp,0.415,0.735,0.735,495,872
ujlxowzg,0.16299999999999995,0.46299999999999997,0.687,927,1525
upymlicf,0.806,0.806,0.344,146,162
agqjnsxc,0.417,0.733,0.733,869,946
ihcpqrxf,0.396,0.396,0.754,895,1182
ftufmklk,0,0,0.982,684,1494
rpqpycab,0.614,0.536,0.614,846,1091
zltxbnrz,0.45199999999999996,0.398,0.45199999999999996,777,1329
anlvlzpm,1.0,0.022,0.828,642,1214
bhnhqfgs,0,0.19700000000000004,0.953,783,1303
ywbmcmas,0.484,0.784,0.366,948,1778
twdkjmvr,0.14600000000000005,0.44600000000000006,0.704,240,1742
jgylvkdb,0.327,0.523,0.8230000000000001,785,1891
guysjtil,0.773,0.07699999999999999,0.07699999999999999,444,1338
iqchzyej,0.27,0.27,0.58,705,1256
plmjjiqm,1.0,0.007,0.843,593,1751
uslpnsru,0.486,0.486,0.364,737,1217
fkyjguvy,0.42099999999999993,0.42099999999999993,0.429,742,1740
tiinadbk,1.0,0.146,1.0,683,1691
tlqdayft,0.31900000000000006,0.31900000000000006,0.831,518,1573
irupynwy,0.21699999999999994,0.933,0.21699999999999994,97,722
ogtztubl,0.824,0.326,0.5239999999999999,543,1785
tcdajkoi,0,0,0.998,995,1854
vnwegept,0.44000000000000006,0.14000000000000004,0.71,339,1058
wjjivwbi,0.603,0.903,0.247,250,1011
owvyotxm,0.424,0.7260000000000001,0.7260000000000001,11,770
xxdynteo,0.803,0.347,0.803,54,127
gsyhqapy,0.55,0.6,0.25,356,637
metubfxh,0.752,0.398,0.098,160,1256
svkawwoi,0.605,0.905,0.245,616,677
smxwhcpd,0.19000000000000003,0,0.96,203,1187
acbqqqyk,0.729,0.729,0.421,293,770
vifzzhrr,0.854,0.296,0.5539999999999999,743,1519
edycklmw,0.31600000000000006,0.016000000000000042,0.834,123,475
leyshvrm,0.19,0.9600000000000001,0.66,57,420
eoynblhi,0.44200000000000006,0.708,0.14200000000000004,154,740
ybjaxrpn,0.776,0.07399999999999998,0.07399999999999998,234,1388
vjyrdbsq,0.916,0.23399999999999996,0.23399999999999996,287,601
fjxoancz,0.565,0.28500000000000003,0.5850000000000001,60,694
shzqorrk,0.875,0.575,0.275,428,781
nnjcsmuj,0.485,0.365,0.785,144,1314
ddfveecd,0.647,0.20299999999999999,0.20299999999999999,469,1041
ombzsdzs,0.164,0,0.986,654,1903
wwvjbjrh,0.734,0.11600000000000002,0.41600000000000004,106,1760
amdxiace,0.18100000000000002,0.18100000000000002,0.969,621,719
dzqbwpdq,0,0.29400000000000004,0.856,76,1047
ftpntpph,0.873,0,0,112,1592
rtpagdmn,0.164,0.6859999999999999,0.6859999999999999,525,1385
uomxmbyw,0.783,0.483,0.367,26,1516
tfmzznpr,1.0,0.012,1.0,105,516
nokmxcsd,0.763,0.387,0.46299999999999997,397,1029
gjjaqemp,1.0,0.077,0.773,188,629
leobivnb,0.42099999999999993,0.429,0.721,514,1795
lqdjjqez,0.825,0.02500000000000005,0.02500000000000005,89,1514
dnxyqgex,0.545,0.24500000000000002,0.605,159,1133
iexnthra,0.185,0.6649999999999999,0.6649999999999999,852,1849
tupltxof,0.597,0.597,0.253,485,1927
hbvcumbt,0.701,0.701,0.149,918,1560
fzvdjccp,0.525,0.325,0.8250000000000001,73,551
btyglais,0.275,0.875,0.275,630,918
hxljgddv,0.562,0.2879999999999999,0.588,636,817
ylcwykyx,1.0,1.0,0.132,770,1657
kpwfwhrz,0.322,0.828,0.5279999999999999,537,886
eukuxzxq,0.37,0.06999999999999998,0.78,804,1876
rdjwabrc,0.488,0.488,0.362,704,1463
wponvnmv,0.44300000000000006,0.44300000000000006,0.707,509,1132
aovoxqbs,0.735,0.735,0.415,58,1069
ctcleuxp,0.317,0.8330000000000001,0.533,538,1171
cdlmcpwg,0.156,0.694,0.994,664,1743
ouiohwhm,0.33199999999999996,0.33199999999999996,0.518,645,1279
klnbiucl,0.663,0.18699999999999997,0.18699999999999997,945,1336
aprlzjuv,0.791,0.359,0.05899999999999997,991,1261
wtixynsf,0.959,0,0,751,1124
dcuctyiw,0.397,0.45299999999999996,0.45299999999999996,673,967
vqixppro,0.741,0.109,0.741,797,836
oncjceya,0.736,0.41400000000000003,0.41400000000000003,710,1345
qotnuwhf,0.688,0.688,0.162,122,1336
nlqxkmsx,0.181,0.6689999999999999,0.969,663,792
gxffnvhx,0.12400000000000003,0.12400000000000003,0.726,835,1713
zzrkgvwp,0.5650000000000001,0.265,0.585,998,1694
ksjfxiku,0.559,0.291,0.8590000000000001,797,1857
iolqtzbt,1.0,1.0,0.065,579,679
ziqpldfk,0.29700000000000004,0.29700000000000004,0.853,547,1249
jclcxwbl,0.707,0.143,1.0,860,1694
guickgkq,0.345,0.345,0.805,971,1818
nttdadpg,0.597,0.253,0.553,873,1311
rjqijnun,0.5379999999999999,0.838,0.312,706,1054
ckwxclym,0.43100000000000005,0.719,0.13100000000000003,831,1728
uesjzuss,0.813,1.0,0.037,876,1116
szzkaanh,0.001,1.0,0.849,300,861
dkgzivwz,0.78,0.37,0.78,822,1406
webcwizj,0.653,0.353,0.497,714,990
acohptws,0.556,0.29399999999999993,0.29399999999999993,608,1533
bynuhsdg,0.785,0.365,0.06499999999999997,388,520
mzrfhshm,0.904,0,0,917,1295
qqbmklhm,0.376,0.676,0.474,380,1545
zbwabdwf,0.043999999999999956,0.806,0.344,873,1050
vdwytecu,0.57,0.5800000000000001,0.5800000000000001,151,791
hducvjqx,0.06399999999999997,0.786,0.364,551,1516
xprhtumw,0.9410000000000001,0.209,0.9410000000000001,511,683
wplyypia,0.053999999999999965,0.053999999999999965,0.796,972,1609
rzlncsmn,0.277,0.873,0.277,278,941
lyuvwaat,0.35,0.8,0.35,580,1031
cmdzboaw,0.162,0.988,0.988,689,1066
blrflofg,0.302,0.848,0.5479999999999999,128,458
ntwtpjbu,0.45499999999999996,0.395,0.45499999999999996,966,1051
sltmwcyn,0,0.26,0.89,960,1259
txubxqmv,0.298,0.852,0.5519999999999999,611,1227
qhbgostk,0.562,0.2879999999999999,0.2879999999999999,816,1660
ysxapydp,0,0.949,0,371,773
vsihvyrk,0.358,0.658,0.492,686,1688
lffhciyy,0.228,0.922,0.622,511,1050
usqttdks,0.756,0.394,0.094,729,1726
vcwgovjw,0.991,0.159,0.691,170,1222
ghivkplr,0.349,0.501,0.501,192,334
fbdlhsui,0.068,0.7819999999999999,1,724,1165
pwukzjhi,0.158,0,0.992,624,1305
tzjtirta,0.225,0.625,0.525,830,1280
boivfjof,0.78,0.48,0.37,818,1716
rcjeiigq,0.523,0.627,0.627,48,1498
nernpetd,1.0,0.701,0.149,881,1727
fduukdjc,0.837,0.31300000000000006,0.31300000000000006,223,1174
yvvyyzma,0.443,0.4069999999999999,0.4069999999999999,727,1174
nlzelqgy,0.904,0,0.24599999999999997,397,982
efutuzuq,0.632,0.218,0.218,484,602
rbrvnfom,0.31199999999999994,0.31199999999999994,0.538,13,1948
wygzwfkl,0.4610000000000001,0.16100000000000006,0.689,209,809
qbnhzxkb,0.606,0.30599999999999994,0.544,931,1751
luqrudag,0.15700000000000006,0.693,0.4570000000000001,482,1925
rwxfoohu,0.656,0.19399999999999998,0.19399999999999998,453,752
yewavfvn,0.004000000000000031,0.846,0.30400000000000005,567,1670
wcsojtji,0,0.18900000000000003,0.961,716,1001
umiiboxk,0.157,0.693,0.993,65,1472
nrabixnz,0.973,0.177,0.6729999999999999,512,1326
tvnuuepc,0.19300000000000003,0,0.957,703,1883
jseljvsq,0.556,0.29399999999999993,0.594,255,1835
eohxhagl,0.20600000000000004,0.944,0.20600000000000004,340,1705
ssqoxpyp,0,0,0.914,460,709
dgevgivu,0.46499999999999997,0.685,0.16499999999999995,292,1866
alnznpfi,0.43699999999999994,0.43699999999999994,0.413,234,1436
lepjwfix,0,0.273,0.877,209,397
khfmqvzt,0.15600000000000006,0.694,0.45600000000000007,797,1696
oonsbxkj,1.0,0.116,0.734,378,1681
kglmjnsp,0.848,0.5479999999999999,0.302,749,1711
flsdvmaw,0.31600000000000006,0.016000000000000042,0.834,978,1022
qtcrrpln,0.593,0.593,0.257,684,1783
awhhotij,0.43700000000000006,0.713,0.43700000000000006,492,1324
fgztrbjd,0.53,0.62,0.53,994,1382
uojmaqug,0.885,0,0,204,1686
ifrhfcgx,0.7140000000000001,0.7140000000000001,0.436,727,1642
uxafjuag,0.21200000000000005,0.938,0,876,1733
otxccvao,0.648,0.502,0.20199999999999999,792,936
sgjrjgiq,0.356,0.055999999999999966,0.794,713,746
lmjpirwl,0.19199999999999998,0.19199999999999998,0.658,920,1966
qsvvyprh,0.06099999999999997,0.06099999999999997,0.789,553,1167
dknwlhef,0.491,0.359,0.491,657,806
abenigne,1.0,0.134,1.0,947,1819
njnzzfhm,0.959,0.6589999999999999,0.191,807,1256
xgstcxhw,0.351,0.651,0.499,701,1179
qmkbhxcq,0.564,0.28600000000000003,0.28600000000000003,957,1998
hnlgkpkn,0.702,0.44800000000000006,0.14800000000000005,205,966
roualxfy,0.513,0.8130000000000001,0.337,853,1996
oghkgsco,1.0,0.006,1.0,431,481
uxbmacys,0.419,0.43099999999999994,0.43099999999999994,629,798
bmxlqbrp,0.332,0.818,0.818,436,1647
bonltqck,0.323,0.527,0.8270000000000001,221,1036
vknqkqan,0.20299999999999999,0.503,0.647,732,1842
xylkhsyh,0.15,1.0,0.7,1,744
zvqjdhfe,0.753,0.753,0.397,350,1366
zhmyahdn,0.19699999999999998,0.653,0.19699999999999998,710,1687
zpvstgzp,0.10200000000000001,0.402,0.748,746,1362
qxclpbou,0.274,0.576,0.876,522,1062
apfweexx,0.935,0.635,0.215,227,714
hjewqhsb,0.477,0.373,0.777,339,1512
cddijuhe,0,0.889,0.261,117,699
fzxsmbuf,1.0,1.0,0.006,452,675
pzwotzxl,0.02,0.83,0.83,743,1133
pbrdfdug,0.772,0.078,0.772,289,897
ykgqrnui,0.24299999999999997,0.907,0.24299999999999997,635,841
brghvzax,0.662,0.362,0.488,446,1466
jknsnvtb,1.0,0.075,0.775,655,1968
rxiwxdbk,0,0.28700000000000003,0.863,388,862
zgawopiv,1.0,0.772,0.078,10,1266
keoceqjb,0.706,0.44400000000000006,0.44400000000000006,93,660
ujpoaxtb,0.88,0.27,0.58,833,850
cdtzldlr,0.6900000000000001,0.39,0.46,476,1054
kcqclrlt,0.249,0.901,0.901,459,1657
tyyckmmf,0.948,0.20200000000000004,0.20200000000000004,644,702
dkirmuxa,0.675,0.475,0.375,926,1761
xrqjwrzf,0.079,0.771,1,978,1692
anvfbksh,0.778,0.072,0.778,238,537
bblxaren,0.23999999999999996,0.23999999999999996,0.91,586,952
miqdcjpk,0.521,0.629,0.221,935,1121
ryduonzm,0.22199999999999995,0.928,0,54,163
neipgueu,0.478,0.672,0.672,224,790
dqjjvblc,0.581,0.269,0.269,25,609
rhblthec,0.5730000000000001,0.577,0.273,515,1121
heffdilz,0.631,0.33099999999999996,0.519,907,1402
lctywulw,0.378,0.472,0.772,786,1487
fhugfxix,0.29899999999999993,0.551,0.599,879,1532
btcfxtux,0.228,0.622,0.528,389,1803
ublgaetq,1.0,1.0,0.066,682,707
jnhnhfld,1.0,0.066,1.0,873,992
xoictyph,0.381,0.381,0.769,163,345
foplzdus,0.468,0.682,0.682,741,984
xpqostyb,0.268,0.882,0.582,639,965
shqaecwa,0.703,0.14700000000000005,0.44700000000000006,758,989
sfxwwcja,0.523,0.327,0.523,418,883
lrwjadgx,0,0.975,0,220,382
mdslyurx,0.341,0.509,0.509,938,1548
sztawxlz,0.712,0.43800000000000006,0.13800000000000004,774,938
yekqpbui,0,0.18500000000000003,0.965,641,1658
jrhyohly,0.08,1.0,1,376,1775
rujnmrkc,0.876,0,0,966,1291
ensnwpkd,0.11200000000000002,0.738,0.11200000000000002,245,1848
zlqvruky,0.05999999999999997,0.79,0.36,102,1475
ilbwwwnf,0.23,0.53,0.62,50,753
cinhmchq,0.969,0.969,0.181,570,1072
pntiedef,0.01,0.84,0.84,752,1631
gqzguikl,0.44799999999999995,0.748,0.402,451,830
lhyuwyly,0.858,0.5579999999999999,0.292,551,1596
cdnrykwc,0.628,0.522,0.32799999999999996,31,1459
osoiefof,0.086,0.386,0.764,769,1265
uoefjtvn,0.313,0.8370000000000001,0.537,38,534
ynhdgrbg,0.256,0.894,0.894,972,1380
imhixcwu,0.703,0.44700000000000006,0.14700000000000005,871,1923
nuulhucu,0.768,0.768,0.082,0,971
fgajhnqk,0.027000000000000052,0.823,0.027000000000000052,757,1088
jaevvcpu,0,0.868,0.28200000000000003,454,1610
jgbrsimi,0.855,0.29500000000000004,0.29500000000000004,504,958
mogeviol,0.894,0.256,0.256,66,269
cjhhfuks,0.106,1.0,0.744,427,855
haylybzh,0.344,0.344,0.806,259,788
prxunfql,0.03300000000000006,0.03300000000000006,0.817,152,1225
eipnxeto,1.0,0.14,1.0,251,1272
tjtajmjv,0.756,1.0,0.094,647,1823
mtslkbwq,0.537,0.31299999999999994,0.613,885,1137
njuqjspe,0.762,0.46199999999999997,0.388,828,1427
saotdiam,0.28600000000000003,0.28600000000000003,0.864,69,667
errpkjwt,0,0.158,0.992,149,1377
xjizksrg,0.303,0.8470000000000001,0.547,112,1090
gbcnepws,0.223,0.927,0.927,643,1685
efeprpbo,0.751,0.751,0.099,682,1006
hksklzod,0.396,0.45399999999999996,0.754,921,1300
idtdvzby,0.618,0.618,0.232,137,1282
siwecaom,0.278,0.278,0.872,181,1420
peuasndr,0.118,0.732,1,346,618
dckdbjeb,0.808,0.34199999999999997,0.34199999999999997,200,915
fidnkxnu,0.542,0.608,0.542,836,1187
gnsjdjta,0.981,0.169,0.981,151,1438
sairlwbi,0.30000000000000004,2.7755575615628914e-17,0.85,203,1185
vkkxzwvo,0.355,0.054999999999999966,0.795,522,808
byseyocf,0.275,0.5750000000000001,0.575,636,1365
gwawknbe,0.344,0.806,0.344,9,1951
rbwyknwk,0.956,0.19400000000000003,0.19400000000000003,675,1234
zwdgphxz,0.659,0.491,0.659,959,1766
edpdhejp,0.33499999999999996,0.635,0.515,3,609
vsrzanwb,0,0.972,0.17800000000000002,283,615
wggwyhps,0.884,0.266,0.266,39,563
ohiedklm,0.015000000000000041,0.31500000000000006,0.835,248,386
exttwlkh,0.30100000000000005,0.0010000000000000286,0.849,374,1957
kfxwljin,0.39,0.76,0.76,851,1118
hxqjuryo,0.617,0.617,0.233,572,687
otyaxuox,0.531,0.31899999999999995,0.619,508,1481
yclazidr,0.872,0.872,0.278,160,1905
vuskozjs,0.095,1.0,0.755,92,149
riyzskei,0,0,0.905,504,1144
oxfonysd,0.12600000000000003,0.724,0.12600000000000003,544,769
qmodvarl,0.021,0.829,1,966,1290
hlubzevj,0.5850000000000001,0.28500000000000003,0.565,466,483
rovyzbhr,0.634,0.634,0.216,494,657
wzfwatgt,0.07399999999999998,0.374,0.776,728,1593
ovknxehs,0,0.873,0,44,1413
fowkbtuz,0.055999999999999966,0.794,0.356,105,1261
ffwqfqxm,0.751,0.751,0.399,498,1382
pqtxynnc,0.623,0.227,0.923,654,1466
lvxqxifv,0.621,0.229,0.529,435,1146
mluxtmde,0.763,0.087,0.387,370,636
wuktdpvs,0.741,0.10900000000000001,0.40900000000000003,327,1451
xcvepdof,0.371,0.671,0.479,995,1781
ffdofqqh,0.394,0.6940000000000001,0.456,608,1790
eketldwo,0.622,0.528,0.528,331,1135
emwcuggl,0.1,0.75,0.4,373,963
ysijarkn,0.944,0.20600000000000004,0.20600000000000004,886,1054
rfdaycus,0.852,0.5519999999999999,0.298,873,1495
lbqsljni,0,0.265,0.885,214,1202
qspjbzyp,0.946,0,0,393,584
pvfhksdg,0.473,0.677,0.473,694,1978
csviokei,0.271,0.879,0.271,884,1061
kwkhtluz,0.09,0.76,0.09,357,1236
bkrewerl,0.698,0.698,0.152,191,1786
xwwsgkjh,0.027000000000000052,0.823,0.32700000000000007,642,1559
gbiuleua,0,0,0.983,316,1029
kaxgvrhg,0.9780000000000001,0.172,0.678,247,709
wjljihkd,0.974,0,0,750,962
hmhyzohj,0.457,0.693,0.3929999999999999,947,1996
imlfstuu,0.641,0.641,0.509,347,1179
ekhnnvtk,1.0,0.145,1.0,271,1799
yhxaegkh,0.281,0.869,0.281,529,1086
wmomjpqk,1.0,0.08,1.0,329,1667
elrsffqo,0.999,0.699,0.151,343,523
udwvegpc,0.504,0.346,0.646,683,1760
bvoqzzfl,0.87,0,0,390,1673
kfiaopab,0.211,0.639,0.639,499,1815
bxnlmfcy,0,0.98,0,593,1128
qrtkcbfx,0.646,0.504,0.346,622,747
upsbkzuw,0.30600000000000005,0.006000000000000033,0.844,457,782
zmlvpldp,0.762,0.088,0.762,901,1030
djctimnp,0.46399999999999997,0.16399999999999995,0.686,62,1223
dismdlic,1.0,0.732,0.118,765,1872
sxfwscui,0.682,0.682,0.468,163,1323
ccepckmo,1.0,0.71,0.14,841,1787
gpsehecw,0.988,0.162,0.988,858,1971
xfpxajdj,0.723,1.0,0.127,288,1100
glfiwvzg,1.0,0.092,1.0,562,1638
ojjhpbib,0.17900000000000002,0.17900000000000002,0.971,315,1739
forqvwgv,0.41899999999999993,0.719,0.431,929,1628
tqoywovt,0.626,0.224,0.524,11,888
xpszoepg,0.551,0.299,0.551,355,1815
thepuqtp,0.607,0.30699999999999994,0.543,741,997
txveguml,0.914,0.236,0.614,686,1931
mekskmmn,0.612,0.912,0.238,381,724
vrqevvyy,0.643,0.643,0.207,136,806
alyqimuz,0.12900000000000003,0.721,0.42900000000000005,844,846
lsrsdepg,0.31,0.5399999999999999,0.84,637,652
nbguixup,0.399,0.45099999999999996,0.45099999999999996,93,172
yavtocbt,1.0,0.839,0.011,434,1054
sxesqcsw,0.365,0.785,0.06499999999999997,7,1058
cznvsexi,0.5519999999999999,0.298,0.5519999999999999,738,1364
nuyhgkua,0.69,0.4600000000000001,0.4600000000000001,931,1094
oxrfpusi,0.353,0.653,0.497,929,945
dgcfqopb,0.081,1.0,0.769,786,1357
elerbcax,0.639,0.639,0.211,821,1171
bzpwpeog,0.398,0.6980000000000001,0.452,742,1607
nizckfpb,0.572,0.872,0.278,685,971
jhppwfel,0.21499999999999994,0.935,0,719,1305
prhvibpl,0.743,0.40700000000000003,0.40700000000000003,437,1649
wfkkgkvp,0.541,0.309,0.541,26,825
qllanbgp,0.21799999999999994,0.932,0.21799999999999994,536,1336
lrixmcow,0.748,0.402,0.748,867,1247
ogbosieh,0.533,0.8330000000000001,0.317,691,971
ftoqymgg,0.486,0.364,0.486,643,708
phyzwtig,0.961,0.6609999999999999,0.189,603,1628
ainloarm,0.167,0.983,0.983,915,1526
alabzqsq,0.37,0.78,0.37,787,1554
dfrttajn,0.59,0.26,0.26,887,1643
qjhvvfzf,0.8570000000000001,0.8570000000000001,0.293,679,1343
mjtjaord,0.715,0.13500000000000004,0.43500000000000005,444,930
hytfvgpl,0.363,0.487,0.663,925,1338
ovvkkwgc,0.22099999999999995,0.22099999999999995,0.929,623,1143
ytjlbgax,1.0,0.106,1.0,208,1568
wqlwdqpe,0.122,0.728,1,102,1975
tpxfwrzo,0.676,0.474,0.17399999999999996,132,1814
ztvpueyo,0.886,0.264,0.586,23,1506
wnojqqxx,0.31600000000000006,0.016000000000000042,0.834,316,1814
bboopycx,0.625,0.625,0.225,360,1216
cdafwggk,0.168,0.982,0.982,870,1662
lgasddop,0.24800000000000003,0.602,0.548,921,1274
tlnvjapw,0.369,0.369,0.481,380,1278
ozymxjbm,0.03500000000000006,0.3350000000000001,0.815,623,647
uhtrcseo,0.862,0,0.28800000000000003,361,551
tsuxgtrc,0,0.942,0,417,1839
qxfqgzkx,0.293,0.557,0.8570000000000001,506,1488
pomefqyl,0.516,0.634,0.634,163,1363
psuqcrtl,0.296,0.5539999999999999,0.5539999999999999,375,1557
ddggddms,0.955,0,0,737,1928
prrxuwlm,0.87,0.28,0,752,1827
tydvomfo,0.21399999999999994,0.936,0,576,1408
lsdqyxxm,0.389,0.761,0.761,509,953
wxmouloq,0.668,0.182,0.668,950,1244
wbtexkya,0.6589999999999999,0.6589999999999999,0.191,906,1322
rdvpjtyw,0.19300000000000003,0.957,0.19300000000000003,439,1446
oohirdfa,0.922,0.228,0.922,794,981
igpszvyc,0.957,0.193,0.6569999999999999,493,846
nrxowzds,0.6920000000000001,0.458,0.6920000000000001,509,1406
mybjpqsw,0.7280000000000001,0.42800000000000005,0.422,332,572
jactpgcz,0,0.21599999999999994,0.934,125,411
cotnmvyv,0.367,0.483,0.667,392,1967
pqolghrg,1.0,1.0,0.116,662,1180
nuvhzplq,0.777,0.777,0.373,18,656
kkyhrfwl,0.86,0.29,0.86,688,1965
tbpxiksg,1.0,0.078,0.772,151,1940
vqxspnmq,0.086,0.764,0.086,594,1465
sblknets,0.81,0.33999999999999997,0.03999999999999995,789,911
gqhxytcu,0.183,0.6669999999999999,0.967,533,577
ussfurin,0.006,0.844,0.844,238,530
grizvtst,0.977,0,0.17300000000000001,979,1533
oviefsdg,0.6869999999999999,0.987,0.163,414,458
zkajfnnv,0.824,0.32600000000000007,0.02600000000000005,796,1817
rvgejrne,1.0,1.0,0.147,337,616
peayvfmd,1.0,0.04,1.0,458,713
asrsnegs,0.295,0.555,0.555,939,1072
wteoyiak,0.183,0.967,0.6669999999999999,237,1712
pcfetvqb,0.706,1.0,0.144,468,1902
gaeftytw,0.049,1.0,0.8009999999999999,775,1006
ezeloetc,0.115,0.735,0.735,662,1915
ojgaixho,0.728,0.12200000000000003,0.42200000000000004,437,784
fkbdzqbh,0.016000000000000042,0.834,0.016000000000000042,244,1253
kqgrtryu,0.659,0.659,0.491,117,1025
hnbjdvwa,0.563,0.5870000000000001,0.5870000000000001,175,1076
