name,elevation,aspect,time_in,time_out
wrtlkmxa,0.55,0.108,338,1381
jwsgsplm,0.516,0.056,381,1080
rofrbtet,0.424,0.014,55,1518
paxengbw,0.424,0.025,322,1007
ktrpozqa,0.422,0.075,850,1459
bdobwvmn,0.414,0.081,665,797
bsaskwlc,0.434,0.144,213,1035
jkeymkmx,0.431,0.1,562,1918
yrizvusb,0.437,0.122,372,1000
gebawjpp,0.433,0.969,310,1487
rtxtpvnj,0.38,0.036,271,1640
hpagdxxt,0.668,0.231,700,797
npxqsnkz,0.64,0.294,703,1029
uwksyrul,0.535,0.122,563,1401
aqitnhxg,0.495,0.814,535,547
jzgqvxux,0.437,0.25,120,1593
amdjrfac,0.472,0.925,49,1401
lzhlbfkf,0.536,0.011,65,638
nkaxuykf,0.506,0.228,65,1616
gmjymrqq,0.439,0.275,513,1178
mtbqdtmh,0.436,0.375,972,1754
yiypjgih,0.397,0.922,581,822
zsohdieb,0.398,0.058,811,1717
rnaxflrr,0.4,0.922,225,1442
offpchxb,0.403,0.0,38,543
bagxcemv,0.506,0.256,756,1939
omvgnyky,0.565,0.603,630,1898
wbsujjvz,0.531,0.878,587,963
nthqewiu,0.43,0.175,805,1206
ecvyapvv,0.412,0.183,560,1434
kmmvewcg,0.402,0.9,633,1174
zbbqfylq,0.619,0.136,519,1734
onrnyqki,0.558,0.106,787,1335
lngmzige,0.397,0.258,856,1841
ojokfmwf,0.509,0.872,822,1067
tklcxjee,0.555,0.097,249,1439
wmwrmbra,0.402,0.331,966,1403
inddpeit,0.53,0.3,957,1027
wotvmmyt,0.44,0.75,110,302
fdjetoge,0.407,0.075,1,1388
uviavkgo,0.419,0.767,574,1471
hymdkyen,0.418,0.156,415,718
tpojotah,0.583,0.156,882,1739
djcgsoyu,0.564,0.483,276,1331
uasbhlbh,0.501,0.922,364,611
jamskbdl,0.416,0.111,173,1216
jcczwksg,0.564,0.469,879,1812
zhdcgatz,0.464,0.267,853,1153
fmbzhdvf,0.538,0.831,374,1740
eawykwva,0.427,0.844,714,1405
yvugbagq,0.548,0.444,577,1269
nbnxyspg,0.446,0.189,445,1405
vplkssyv,0.593,0.158,638,730
byfypmuj,0.43,0.144,940,1831
erezmunt,0.453,0.211,732,1432
wpwcaqyk,0.588,0.169,536,1347
toydyhlz,0.447,0.639,896,1725
tgucvgcr,0.625,0.072,514,1537
npujsudy,0.539,0.278,639,757
zouqgeck,0.508,0.919,381,629
hhiomhyn,0.51,0.758,252,646
vbhtgzkr,0.499,0.183,343,1629
uramycco,0.559,0.586,213,1337
bkbxyshw,0.444,0.025,689,1839
vsxduplm,0.422,0.131,964,1682
ypkqmrzf,0.607,0.275,510,1985
ihwvazhf,0.537,0.258,857,1961
sguotbgy,0.515,0.897,162,1689
vhqzdrxv,0.644,0.236,39,1206
gdeczmte,0.396,0.178,745,1726
kzzqypqf,0.542,0.472,213,882
elctsshs,0.338,0.3,194,1181
ltbkmgca,0.458,0.028,224,417
pxeebugo,0.437,0.119,862,1659
fkgapnpx,0.529,0.633,40,1869
dpjzcvzf,0.443,0.328,520,1871
yqlfcwlx,0.426,0.475,486,1527
zsdpmhom,0.581,0.189,756,828
yevwjywl,0.587,0.242,396,817
nthsxdpw,0.523,0.147,492,1736
cjwsypkg,0.504,0.339,314,600
qiaaxvsd,0.34,0.067,901,1482
kyppvsxu,0.518,0.992,173,1749
yxgicuvj,0.522,0.406,725,1640
nfetdbdr,0.614,0.342,806,1923
igthfjdz,0.612,0.125,245,1990
azknshle,0.533,0.025,254,707
ippwikrj,0.441,0.156,765,1427
lkaymcav,0.625,0.167,268,1890
boeehlqi,0.538,0.019,414,1233
fneadrej,0.528,0.289,962,1286
nlwqkqdh,0.414,0.125,934,1869
ghbqnlec,0.353,0.122,393,1325
vcvdclrr,0.576,0.564,912,1489
xwbnxobe,0.447,0.308,52,1505
lvrmftyk,0.43,0.017,71,1624
ndqkrpbl,0.42,0.125,902,950
xfpxuuxm,0.533,0.228,83,1479
zgnwemor,0.481,0.283,625,1543
amhttwnk,0.448,0.281,183,266
iqzyctwf,0.417,0.014,570,680
jzdtzdhg,0.408,0.956,415,1465
lbbdmqli,0.66,0.231,794,964
tuzsukis,0.484,0.211,299,1245
kwlduqvd,0.433,0.264,123,1719
auswjcae,0.551,0.269,679,1915
pxzzpaye,0.54,0.244,572,1144
ckhpuwux,0.451,0.503,761,875
vdmfjyys,0.453,0.411,480,1754
qmhbctwz,0.556,0.894,144,1997
otbbslte,0.567,0.986,958,964
ckspzrdt,0.333,0.222,920,1430
prxigrck,0.446,0.167,349,1254
zhfcasvr,0.442,0.958,396,1204
ioqmtymc,0.418,0.042,995,1667
wcielaiw,0.567,0.961,724,1432
sqozkbsh,0.557,0.0,407,476
rgojimwv,0.536,0.083,30,1164
irigllll,0.505,0.522,311,1729
vidginry,0.559,0.7,573,876
wcdjxflu,0.534,0.186,714,1501
bdvegugt,0.497,0.814,183,1272
yergccpy,0.43,0.35,215,860
heqocrac,0.383,0.303,309,965
ykuatptq,0.563,0.25,876,1383
hfylquwz,0.525,0.214,948,1779
ugwytxzi,0.526,0.361,761,1276
edtpubxt,0.461,0.992,508,1112
mgvljzqp,0.498,0.939,154,1165
kcctuhwo,0.499,0.006,808,895
atffgtdq,0.569,0.875,327,1187
odkvwzws,0.647,0.181,997,1406
kpnjcjyh,0.543,0.211,525,1356
zorpjtbx,0.481,0.175,54,797
vvsevwsc,0.572,0.461,320,645
djlmgfip,0.586,0.225,892,1733
hcctihzy,0.591,0.347,342,492
xelpckyt,0.51,0.942,661,1957
ntyhycjg,0.456,0.142,221,1106
payknvst,0.437,0.247,11,395
ecebhadd,0.65,0.172,285,1413
fwcmgjij,0.632,0.261,822,1861
kalsolkv,0.407,0.192,878,1594
ceiodtcp,0.464,0.275,758,1224
qhcssxie,0.343,0.239,445,1213
gcjzntna,0.652,0.153,274,834
ccelorzu,0.57,0.419,658,1443
zkwhdyti,0.557,0.103,763,1019
bebadjcs,0.5,0.314,763,1672
pshxwumj,0.496,0.119,478,1968
ovwwhppv,0.371,0.133,837,1689
ngekdbyd,0.478,0.014,314,412
vqdtscto,0.583,0.267,649,656
ruopqlzb,0.548,0.008,414,833
kgkzgues,0.505,0.903,3,528
jrzlyqua,0.604,0.369,331,1924
mpsdnqum,0.523,0.689,519,1904
czzjwapg,0.571,0.047,862,1557
chatuhqs,0.427,0.2,156,944
qsyhciks,0.596,0.2,507,1859
bzsykskm,0.512,0.103,366,963
eaouusgw,0.552,0.3,955,1182
snxbhrqe,0.452,0.992,114,324
yyrpttkj,0.591,0.4,160,686
jllsubyl,0.563,0.367,757,1488
brhvblcj,0.616,0.364,969,1347
xqgucbku,0.575,0.989,596,1179
wpdugrje,0.521,0.183,553,1012
cbvmsqnh,0.578,0.65,959,1422
qbruklmu,0.52,0.706,377,1634
fvyspfho,0.52,0.317,834,871
ylztldmt,0.488,0.089,326,790
cgzlhcve,0.461,0.267,297,368
eusefkzx,0.519,0.767,482,1415
okubaklw,0.52,0.978,678,1759
spilghtj,0.49,0.894,711,895
wuxvplxl,0.472,0.253,447,1136
elgjudcd,0.516,0.811,378,394
lhcpdeeq,0.522,0.95,974,1189
gwfnfdbp,0.497,0.108,664,1617
nfsezmuv,0.583,0.539,365,1386
hiiqnkjz,0.551,0.289,13,390
dkxvicex,0.537,0.314,473,1902
vmmesqgh,0.519,0.975,145,1718
ktexltex,0.523,0.981,471,555
kgsjzqyy,0.531,0.717,105,1945
ommqnshn,0.594,0.931,629,1279
vrfovwei,0.447,0.189,210,642
dapnmica,0.523,0.025,224,1789
cvwwizcd,0.524,0.242,982,1212
vcbtfpld,0.449,0.225,203,469
zcvkqxhk,0.404,0.175,130,1245
qtltpcvv,0.398,0.217,90,388
salsvogv,0.558,0.983,495,1141
sqqrfjkj,0.636,0.883,967,1759
ybilezig,0.527,0.892,547,626
bykntvjc,0.525,0.55,601,1334
rloxfrtg,0.526,0.739,241,1118
wjqwldma,0.456,0.189,897,1954
vqmgmqwa,0.528,0.314,549,1764
yjdullxw,0.523,0.914,146,329
rlhjbvpb,0.529,0.778,907,1219
tieyoeak,0.533,0.75,399,941
wvrobdfg,0.564,0.656,49,52
uqxchqdz,0.57,0.964,873,1430
skkuqjmz,0.51,0.806,66,1546
goewcngl,0.528,0.825,837,1370
leigfvkl,0.53,0.861,450,872
jhvlppdl,0.533,0.569,280,597
cwhjbimr,0.542,0.014,613,1673
shbqvsjl,0.53,0.022,535,1883
aolmfptg,0.536,0.742,6,643
podvqkzm,0.569,0.975,947,1232
qszoyles,0.589,0.961,446,778
tfdwkpvn,0.535,0.208,158,830
vcfxumsr,0.658,0.972,179,377
ltpguqxt,0.612,0.219,157,286
jnwligky,0.491,0.267,671,1823
ytolyhot,0.535,0.817,12,1706
ttwrfoxy,0.54,0.8,698,1089
ccvfqxls,0.622,0.989,748,1358
hrqeaxlm,0.619,0.203,638,907
gbncpdjy,0.603,0.164,889,1186
wlxguxto,0.529,0.139,757,1067
pvimfghw,0.531,0.819,841,899
ebepjijn,0.538,0.089,129,938
iryhfoxp,0.635,0.106,72,1559
wgkdbkdw,0.533,0.147,28,1625
effzvfqw,0.535,0.839,103,1351
buaoribj,0.539,0.061,541,1079
xgfigmvi,0.54,0.0,150,1787
jxjcbrpn,0.573,0.758,246,1337
acrhyxeo,0.655,0.564,458,960
wogwcfnz,0.636,0.306,205,1688
ycbshvwm,0.458,0.531,150,1753
xswhbytd,0.443,0.225,83,795
cjhvbhgv,0.42,0.197,726,1310
qaisylpp,0.534,0.189,265,1028
ulewfqst,0.541,0.044,765,1787
cvnefiez,0.542,0.972,662,1490
woyabneq,0.627,0.369,98,642
vbgqsjpy,0.536,0.317,985,1179
yavmgnfr,0.543,0.0,118,727
ggwkqjra,0.545,0.003,813,1639
kiwezrpy,0.59,0.036,468,893
eswdmlhe,0.547,0.036,795,1437
eskuadyl,0.548,0.956,141,738
surplqqx,0.55,0.994,424,544
zihemfgm,0.561,0.183,5,624
dmlprbdi,0.445,0.469,79,1709
vzrbomdz,0.542,0.783,126,1529
qmpldysh,0.555,0.006,141,1340
mirtffbe,0.649,0.233,753,1405
hpijqsmi,0.601,0.264,604,1348
gvdozdjs,0.559,0.967,30,430
acxzpsnk,0.545,0.219,151,308
jfurjibs,0.496,0.897,551,729
oggahpxo,0.539,0.903,26,624
psbhompv,0.623,0.139,494,1650
ocfgohdy,0.447,0.208,253,1053
mivktwlu,0.404,0.367,50,1032
cahgihgm,0.548,0.072,731,1569
ipxghhdn,0.547,0.053,688,777
clnubnju,0.635,0.122,215,336
tnbqdmvk,0.569,0.094,449,1109
mpqqpbfr,0.5,0.347,296,373
yhtiaqqa,0.56,0.736,468,834
voebchdg,0.548,0.239,515,690
wqcydpmc,0.545,0.861,410,520
ianuieyr,0.644,0.233,729,1018
spsigbeb,0.412,0.272,612,929
tymaznbv,0.65,0.961,10,504
qetuzpri,0.547,0.15,296,1045
fomhlwij,0.546,0.911,950,1471
chlhaadc,0.547,0.897,830,1153
htnofljt,0.501,0.456,929,1872
jkxzcpbi,0.653,0.953,849,1917
xxakgnac,0.547,0.075,166,708
lnzmgaip,0.548,0.106,337,1653
txekrgts,0.547,0.778,535,1442
anmifzvc,0.549,0.75,406,1302
udngubxb,0.549,0.708,855,1670
bgchinqy,0.665,0.281,727,1656
nthkrtfr,0.548,0.075,658,829
lvgdnzte,0.546,0.233,409,1583
ywgmjrbd,0.626,0.272,214,968
srhkaxap,0.547,0.153,326,1415
ryizymzt,0.547,0.75,636,1824
pkoemdad,0.631,0.878,159,1003
adbrmskj,0.498,0.15,477,1724
brergape,0.444,0.119,467,571
lcmbwbjb,0.633,0.303,751,1177
ltzxosdo,0.552,0.833,502,599
wyjmbrij,0.627,0.939,113,1781
swztekrc,0.534,0.05,309,1967
obicxodw,0.476,0.317,147,1375
erzqpqae,0.399,0.2,161,1150
rqhrrapf,0.603,0.325,433,536
xdldvfaw,0.578,0.906,350,1502
wnhghmas,0.529,0.881,202,1868
vulzfnii,0.586,0.65,502,1460
faonuldn,0.64,0.869,680,1884
vradtcas,0.62,0.311,516,540
glnpktwe,0.587,0.969,168,1119
pyigvzuz,0.562,0.028,310,756
wftsnhzb,0.587,0.942,239,1545
dakarumh,0.519,0.2,970,1028
ldfgoxui,0.494,0.375,867,906
wcsqsbmt,0.568,0.108,236,633
gwbbsqtc,0.468,0.4,180,531
pocwezel,0.548,0.392,355,1159
mkbfcgto,0.637,0.133,417,1981
ikkxigur,0.691,0.561,583,1218
msumwhya,0.599,0.239,880,1188
geayvqed,0.559,0.264,902,1069
xuaroncy,0.559,0.242,570,1380
mrbkruvy,0.448,0.125,466,1833
yzkfcknd,0.651,0.581,684,1891
rmhckeig,0.548,0.125,325,503
vvsyugdk,0.461,0.978,236,1020
mvmfsqfi,0.541,0.25,562,1619
fytmkxgh,0.542,0.469,887,1916
ltuibasl,0.62,0.806,911,1906
fmeuqupi,0.518,0.908,699,1259
gnsggfov,0.46,0.042,723,1622
egeofedm,0.368,0.103,284,1381
rlseuemr,0.546,0.311,464,1182
nhxmsuyf,0.573,0.719,930,1932
uyhdlzwz,0.588,0.978,167,1812
ujvdsvxn,0.627,0.214,545,704
gdafprod,0.612,0.992,87,1196
jrkembuf,0.595,0.744,147,979
fhrypjqc,0.643,0.172,498,633
jhvwnvkx,0.595,0.669,584,1692
mnlrklhs,0.656,0.039,990,1265
wpzcjile,0.598,0.175,492,1688
qbxqttrx,0.597,0.864,411,1488
pfozwstq,0.559,0.961,164,1604
sfcwoglo,0.484,0.197,796,1105
ceipcprf,0.471,0.022,205,459
mxnjxhjp,0.397,0.247,633,815
taotqbkp,0.663,0.469,571,1726
vectbqiw,0.623,0.972,406,478
ktlarkvb,0.532,0.286,697,1855
pywnbong,0.56,0.242,199,1926
yybtrvtu,0.654,0.042,714,1833
deburtyx,0.52,0.544,632,1738
czfgficj,0.649,0.667,780,1209
qgrdqklj,0.478,0.986,364,815
enwbsnvo,0.681,0.375,521,1924
uxsqdzvl,0.607,0.217,226,783
jvgotrid,0.577,0.214,478,1326
xggirrxt,0.55,0.664,575,644
nlcffrkp,0.56,0.725,966,1778
brfxmhzt,0.509,0.322,455,674
hbrucfuy,0.654,0.639,47,1390
bbpoqcfq,0.452,0.231,757,970
ajecyiat,0.553,0.978,213,497
fkenplyj,0.583,0.172,851,1027
ztozqpxv,0.412,0.247,196,1158
juqotpgx,0.503,0.5,547,1267
cmpbsfjl,0.561,0.164,93,300
aspazryp,0.501,0.442,129,1027
keknkxjv,0.41,0.183,102,1225
apsvfyow,0.639,0.686,871,1689
gnkkfins,0.556,0.203,352,878
ejramvco,0.535,0.961,857,1295
fhvzfcre,0.558,0.3,727,1062
gzjrttdw,0.564,0.819,497,1701
kxmqsagl,0.429,0.2,312,884
achjmoga,0.649,0.406,700,870
kmtvzost,0.56,0.875,37,1792
mbmsqhvr,0.548,0.147,570,764
djckgwot,0.623,0.947,305,1362
tcgpzjpz,0.625,0.725,338,1194
ohfelowu,0.624,0.814,478,1367
slzwjmoq,0.55,0.094,338,1118
drzjuflv,0.405,0.178,312,1212
cmautxgd,0.628,0.786,336,807
ovpfmnru,0.571,0.158,520,1699
hqltwvhy,0.552,0.147,673,1884
qtboiess,0.573,0.836,933,1196
wdibbiuh,0.575,0.325,398,416
eiturlui,0.63,0.489,936,1744
rqkbrxhn,0.581,0.056,462,931
dcxlhpma,0.544,0.858,783,1073
kdfmihhz,0.517,0.353,628,649
dehwtmre,0.624,0.139,588,1253
bfopzlom,0.542,0.989,224,1157
tnhvzurj,0.541,0.089,164,1403
ncsldrsl,0.604,0.497,597,634
dltmlewj,0.597,0.319,535,1134
bfsagsaq,0.662,0.103,469,1357
fygbvjpo,0.578,0.281,331,977
elwqqbjy,0.595,0.722,282,1597
yuxiwcoc,0.551,0.233,737,772
iclylmgu,0.535,0.783,16,1142
hyckghmp,0.592,0.761,947,967
hjmhhyqa,0.525,0.039,819,1482
ynpwrnik,0.511,0.164,955,1090
dmwasxoh,0.515,0.153,24,1201
dokukjqx,0.462,0.117,547,913
mbhozlqa,0.694,0.222,34,1319
mlxlnhcf,0.68,0.308,746,1310
fsmbheym,0.643,0.681,599,820
yuehhgka,0.559,0.083,519,1790
oshthwqt,0.663,0.303,421,1252
xdlzcplk,0.465,0.214,135,995
hptuuloc,0.588,0.272,363,837
fbgdlvph,0.572,0.994,409,752
yujdtdnq,0.543,0.308,487,1998
knbtbooy,0.465,0.158,246,1803
lelbsqtd,0.61,0.158,635,1620
slnxxnvt,0.627,0.175,0,792
wzmjvcoh,0.601,0.767,663,1993
cdxzecrb,0.579,0.047,898,1387
rdszsblk,0.475,0.386,656,666
ashjjmom,0.715,0.697,991,1449
xwsqpgkj,0.542,0.228,159,1800
wbmrwkkg,0.523,0.381,512,1867
bpdmoqsd,0.647,0.192,65,1003
wcezxpnu,0.681,0.628,972,1144
waaaybgq,0.584,0.05,613,1312
xpclcjxv,0.477,0.325,409,1235
jcnupvpd,0.623,0.183,363,1088
tsxtnnui,0.684,0.114,705,1776
ovknfplv,0.547,0.0,746,1983
vwinzgiw,0.655,0.694,690,1511
ljxbkafl,0.657,0.161,268,1762
zwgxsmfi,0.649,0.083,481,1066
xcrwmdoe,0.59,0.111,31,1366
jbzoxvhi,0.505,0.172,407,1262
cgoajedc,0.444,0.011,675,710
bobmzpye,0.432,0.022,835,1900
unqxyhit,0.61,0.0,837,1977
plditrmh,0.631,0.153,393,500
gkeyfqxv,0.656,0.597,806,1331
vvqwhopm,0.574,0.044,711,1751
ivhxriag,0.611,0.875,12,388
lfuqiawm,0.678,0.114,782,1700
xyecwvlw,0.622,0.264,450,929
swepvgie,0.631,0.675,130,1502
zqskiysn,0.689,0.175,48,969
cvpgscae,0.607,0.147,250,1652
iopwbbqk,0.599,0.0,574,708
thmpdnpw,0.58,0.042,259,937
tnvrxfns,0.6,0.036,412,1732
iwbbgjli,0.616,0.164,430,900
rlliioxt,0.716,0.075,305,1462
rrvjrazc,0.614,0.144,505,1013
uixstnqg,0.587,0.125,291,1618
njoafhja,0.484,0.917,450,1579
bkogrqgs,0.608,0.147,291,709
ylnoaawk,0.649,0.219,735,1038
grylfvhf,0.58,0.092,664,1352
zajmzzgx,0.552,0.278,228,515
cwgzvrkl,0.648,0.997,489,1880
rvatebpm,0.632,0.117,381,1247
bfqpsdlr,0.618,0.978,518,756
lspmpser,0.501,0.0,840,964
rfegpusu,0.632,0.144,253,1857
ejlibbiq,0.591,0.175,303,1001
twvatyan,0.509,0.95,959,1972
xsurrecl,0.435,0.244,693,761
xzgqkkdq,0.428,0.203,332,1594
pmgmrfge,0.643,0.117,638,760
nqqzyasr,0.429,0.194,408,1458
tabmbpxf,0.446,0.211,334,769
vzsdfbon,0.426,0.186,427,1314
dmeshdzk,0.418,0.15,433,1239
hdrvadir,0.414,0.114,568,1465
ewuudqvm,0.618,0.036,526,1566
uhexunrt,0.44,0.214,550,1142
jwvdrgmu,0.437,0.161,577,737
lmhgtwjw,0.518,0.083,328,1686
pxizwkmw,0.426,0.175,890,1553
dktjyzbp,0.631,0.8,752,2000
zomivewm,0.641,0.736,729,1090
kynmypnk,0.505,0.2,31,588
udadyvas,0.441,0.178,487,1040
lmxbtqha,0.531,0.986,468,1465
pxsfnxbz,0.443,0.167,716,1252
khalopul,0.422,0.153,964,1201
vtmwztpw,0.629,0.125,163,1843
whgbhpod,0.474,0.172,294,1482
ffsuoopf,0.445,0.169,61,866
vrpamsxx,0.442,0.178,894,1609
kddjlxjm,0.44,0.197,466,1809
nsrwqeao,0.425,0.164,142,231
jclqzyox,0.656,0.861,666,1921
jhfrgdnq,0.649,0.244,757,1580
btddpiqg,0.54,0.003,53,138
izuhpqng,0.529,0.075,797,1499
odnbhsmp,0.46,0.178,321,1797
kmqrxfjj,0.431,0.15,566,1487
uxdjjadw,0.634,0.094,458,1920
rrjgjhqc,0.677,0.717,792,1718
tltennis,0.621,0.894,148,253
yeoxnwml,0.463,0.164,669,769
vkzsdhsr,0.458,0.161,435,668
bphzcqai,0.449,0.144,280,1561
hgtxboaa,0.432,0.147,693,1755
lklvhdkj,0.425,0.186,527,1823
chwviyrv,0.551,0.842,778,1270
xyfgxioe,0.479,0.178,436,1127
dkehunbz,0.448,0.139,778,1991
zrkeuvjc,0.436,0.142,365,1213
zwyygcnr,0.432,0.158,61,382
mrfdizuo,0.429,0.172,278,930
eqzwtzoq,0.674,0.294,21,1773
ifgbhgym,0.496,0.169,448,675
bfeqszxg,0.458,0.125,226,853
rxpiqlwt,0.452,0.15,278,1722
xpqhtiym,0.435,0.158,935,1520
brkixuif,0.428,0.153,653,1393
nhrctqtw,0.627,0.703,975,1128
fnmxfsgn,0.45,0.169,161,774
tlhpqmmp,0.444,0.172,883,1751
uvgigomy,0.428,0.106,816,1153
mblrjpgn,0.648,0.15,23,54
ssgsjkth,0.626,0.725,371,1696
mikvvcdu,0.677,0.375,225,1725
cwjeleji,0.66,0.258,726,1661
pndctavg,0.43,0.15,724,816
gqiptgae,0.651,0.875,494,1942
alzfwvya,0.625,0.156,849,1074
rbtzfclg,0.648,0.308,483,1338
ndeeyyiv,0.506,0.186,386,1311
asdkbfmd,0.488,0.225,40,1672
znsthyba,0.475,0.208,884,1972
wtfdkhqg,0.666,0.225,439,841
wlmaytfw,0.528,0.406,624,1644
xzbaetkn,0.47,0.167,118,1023
ekwchtvk,0.446,0.2,871,1319
jnkzwflf,0.436,0.203,835,1322
mxcrkkau,0.445,0.128,690,1986
mzqctmmk,0.441,0.136,706,1226
tpsaqqfv,0.433,0.181,460,787
nsambtuw,0.425,0.214,960,1195
byxepedb,0.677,0.55,386,1091
vbeqqgmw,0.482,0.114,986,1661
zdqfmqxf,0.474,0.111,667,1153
exqcboxa,0.453,0.147,104,1872
cgqdlqpf,0.446,0.114,891,1465
liqerkrk,0.446,0.142,670,856
gucpawta,0.675,0.206,470,914
rrxfsmfs,0.644,0.808,809,925
pwmqhdni,0.662,0.275,577,886
skhuqiyh,0.529,0.836,131,646
alintzoq,0.464,0.147,243,380
dsexevyu,0.668,0.639,843,1794
uvjjvvuy,0.469,0.153,542,1605
rfaxungi,0.447,0.167,617,1316
hhrxfado,0.463,0.153,171,204
tzvmljby,0.615,0.344,839,1803
dohhjqcb,0.443,0.161,262,345
nboojvda,0.433,0.167,314,811
bblyuhag,0.422,0.208,184,460
wqzqywtd,0.66,0.731,529,531
tfwcxcxf,0.636,0.469,52,1594
diuxhpmh,0.471,0.167,642,1307
ydydtgjy,0.452,0.156,325,793
vuawomwu,0.441,0.164,782,1179
gptyzeqj,0.564,0.978,461,1363
vtjommtx,0.544,0.05,797,1863
tsyngerx,0.456,0.144,667,1406
ivmwfgvr,0.439,0.172,779,1530
tpywponf,0.472,0.158,256,1182
gskzjcvd,0.442,0.172,433,1377
wsuaiszj,0.435,0.192,856,1629
eneghuku,0.426,0.192,59,1189
nfcdhcyj,0.422,0.167,503,1204
jrktjzgy,0.657,0.25,813,1240
vuwyervj,0.645,0.406,467,656
bhwfnofw,0.611,0.428,53,1876
kmotvnce,0.516,0.133,12,1745
aofephdg,0.486,0.142,221,1343
awbhxtay,0.47,0.144,92,1173
csjgytzy,0.452,0.164,563,1894
gjsbutze,0.429,0.192,827,1605
lvievgox,0.632,0.439,813,1896
zxyyjtdw,0.456,0.167,11,1666
logvqrvo,0.641,0.708,887,1688
sgafudbo,0.641,0.375,91,1107
schhwzrf,0.552,0.089,698,1254
cfnbyfzl,0.672,0.133,174,1162
nolyumpi,0.644,0.361,845,1803
sgjxbrhe,0.492,0.194,78,410
nwauanvm,0.477,0.175,461,616
btuvfrfk,0.44,0.175,559,1566
hthimnwn,0.589,0.133,817,1094
kahkcpar,0.566,0.789,358,1474
tlggzlnc,0.503,0.236,544,662
exbrmrqf,0.475,0.172,34,378
vaphsdhw,0.431,0.158,758,803
auxviarq,0.55,0.153,154,1980
jlrdxtpx,0.458,0.161,676,1145
ktgpjoib,0.54,0.172,323,614
ntxmpocp,0.456,0.156,191,269
pmvkrxri,0.448,0.172,194,1168
ckppirwh,0.465,0.169,630,972
bvrplrya,0.446,0.194,173,1118
yeotrsbw,0.437,0.197,232,552
wwfchohf,0.439,0.194,836,926
cvaewtas,0.677,0.197,72,1685
frecuaex,0.624,0.231,187,213
xvnndfcu,0.604,0.889,784,1487
uihzmxdt,0.551,0.164,490,816
yxjditsi,0.516,0.189,723,810
kcosiriq,0.48,0.181,687,789
dvlopqxs,0.454,0.203,766,848
vucdkovd,0.664,0.175,568,1995
iexiwklj,0.477,0.181,524,672
bgawwyxo,0.457,0.206,790,1874
vabaqxok,0.69,0.5,807,1770
zhuejrol,0.667,0.283,691,1806
wdoasxnc,0.646,0.739,851,1841
cacmqmpp,0.475,0.228,929,1763
rmiwopoj,0.676,0.319,580,1440
eudievtk,0.611,0.0,474,857
xrtfizsw,0.575,0.364,553,896
dokqyocd,0.47,0.228,692,1939
ycenkdrn,0.669,0.686,422,718
iixkigpb,0.661,0.858,432,1984
wfvdpkye,0.626,0.225,746,1198
rcstllxg,0.618,0.011,148,842
xmuxvbed,0.466,0.208,768,1857
icerjcyr,0.586,0.703,351,784
aowpxifs,0.486,0.2,764,767
czkkbxkw,0.46,0.222,143,1887
snldnjfu,0.693,0.125,570,1654
hpbsqtro,0.536,0.219,927,1573
lhrrztbq,0.594,0.4,264,888
cpmotvdc,0.496,0.314,447,1043
afyzopgk,0.455,0.219,589,1018
phjfvwmz,0.667,0.269,301,1303
jjpkbcqg,0.589,0.414,773,1634
zmqcruva,0.549,0.342,475,1537
tifgekkg,0.449,0.194,243,1059
moolicto,0.697,0.136,124,1720
xiwsabom,0.685,0.169,517,688
cuviskbv,0.567,0.794,644,1193
uaspmdky,0.657,0.158,714,1685
aavfppjs,0.665,0.186,261,1705
leooptsq,0.66,0.136,229,1647
vhrchyry,0.658,0.133,331,1334
eakjvzpc,0.623,0.389,103,438
apwhttkp,0.452,0.169,522,1951
fhxbgkuh,0.68,0.9,622,1409
kovqakqm,0.68,0.978,29,1202
ykxfnkcn,0.439,0.144,645,896
aakxuqxh,0.674,0.725,773,1364
bsfqxgio,0.653,0.244,396,721
weprupgx,0.537,0.161,230,1003
dwqmajmw,0.466,0.167,794,1676
utwkfqce,0.67,0.3,17,55
gdgzuait,0.478,0.153,560,1053
lzzxhygc,0.68,0.169,733,1034
bfyzwjot,0.674,0.2,240,1054
wazjjjcf,0.611,0.511,267,752
xxmczplu,0.592,0.156,17,717
emjewfsz,0.481,0.161,920,1377
fbpedpkn,0.459,0.203,725,851
fqjhoxvn,0.453,0.208,575,936
zriugryz,0.679,0.161,601,1275
xrkqhnmj,0.595,0.814,521,1209
ozzawmwd,0.474,0.183,410,1594
uxzablgu,0.663,0.089,719,1184
eqfqlyge,0.58,0.294,691,1785
bxrnwkzs,0.481,0.161,139,541
rfxhfkpe,0.471,0.178,835,1692
iculviwh,0.583,0.853,88,1331
tndycest,0.452,0.172,585,1212
boomhrxf,0.438,0.189,850,1010
gqotlxza,0.594,0.217,253,1521
jlqbnrvs,0.591,0.769,359,1930
jehrrblb,0.547,0.167,508,1628
fkaproql,0.484,0.128,820,848
ovscnfnu,0.439,0.136,508,1442
loxjhdmx,0.439,0.122,586,1128
wcjnkqtp,0.669,0.933,597,968
mgywplbn,0.602,0.914,648,889
dfcenkwz,0.534,0.142,225,938
ynboftep,0.528,0.081,137,1726
ybxxgxvg,0.474,0.211,497,1975
wdsbjqqt,0.58,0.867,19,223
jnnxqpae,0.476,0.222,429,1426
iduwngqd,0.67,0.744,772,848
vsnipzcp,0.491,0.228,507,1682
ydopetrt,0.471,0.186,914,1338
beqqmgbm,0.455,0.158,806,833
