name,elevation,aspect,time_in,time_out
omumczdr,0.55,0.108,320,676
hgzcvvet,0.516,0.056,895,1549
szrhiawx,0.424,0.014,608,1739
ofeywops,0.424,0.025,92,1584
aapgbyzl,0.422,0.075,143,725
kqkhavmg,0.414,0.081,925,1176
unvrcbrc,0.434,0.144,783,1306
imgkamvt,0.431,0.1,107,1900
othgfiuy,0.437,0.122,77,1179
xbdywnki,0.433,0.969,865,937
qyiutxpm,0.38,0.036,507,1700
hbcangus,0.668,0.231,462,952
zujwkaby,0.64,0.294,570,1962
hmngrwmc,0.535,0.122,453,1918
iwsttjfe,0.495,0.814,916,1013
kolrwpup,0.437,0.25,778,1522
hqxhpozb,0.472,0.925,375,1697
iqvyjgtj,0.536,0.011,88,1129
zmfmfvyo,0.506,0.228,51,1407
xuivfgpu,0.439,0.275,818,1795
mbkziurx,0.436,0.375,777,1029
gjqsphsw,0.397,0.922,92,1642
hcxnyzqc,0.398,0.058,530,1977
kineepzg,0.4,0.922,692,1564
zchjftck,0.403,0.0,38,1053
fmoepbpq,0.506,0.256,570,1762
sqqxgqpt,0.565,0.603,924,1827
bppkeatr,0.531,0.878,968,1335
lfmxjoxa,0.43,0.175,77,1761
lseqshvv,0.412,0.183,290,583
xixeeigw,0.402,0.9,768,1605
fkgmjaiu,0.619,0.136,870,1093
tmjaqnfw,0.558,0.106,691,1735
uyfsggwz,0.397,0.258,821,1808
frastiia,0.509,0.872,867,1625
pxgigrvu,0.555,0.097,978,1566
poattezt,0.402,0.331,477,830
znuorjgc,0.53,0.3,766,1014
lyovpcpb,0.44,0.75,475,1264
cwequngq,0.407,0.075,491,1957
iujnlmju,0.419,0.767,798,1866
jpgmursx,0.418,0.156,266,667
xjlgjbvw,0.583,0.156,240,824
rrjrvetk,0.564,0.483,712,1887
kwxzuuqd,0.501,0.922,549,1928
tayvnqyp,0.416,0.111,481,1799
semqrkmm,0.564,0.469,896,1101
wwfrcqyx,0.464,0.267,6,755
ekanytrk,0.538,0.831,49,1078
snccovka,0.427,0.844,139,1466
rpqzdgrj,0.548,0.444,705,1339
gjyaragc,0.446,0.189,569,923
cgbcrrfc,0.593,0.158,900,1279
vckjyonf,0.43,0.144,246,807
gatjovwv,0.453,0.211,214,218
csvcflpg,0.588,0.169,680,1969
eojokjfo,0.447,0.639,686,1929
zchdyplw,0.625,0.072,788,847
sbsykagy,0.539,0.278,641,1061
fbkmtukl,0.508,0.919,496,715
vlgyihvs,0.51,0.758,638,1194
ncxmceqb,0.499,0.183,877,1752
wghzjztm,0.559,0.586,470,1971
sbtseaua,0.444,0.025,409,1617
srvjrojr,0.422,0.131,207,471
vqxqzcmy,0.607,0.275,19,1191
ocvyztgm,0.537,0.258,133,1186
rmwkgayt,0.515,0.897,402,946
bgnwfazo,0.644,0.236,674,1357
sewouqpl,0.396,0.178,170,1361
bieeciii,0.542,0.472,531,621
fqwpzsgr,0.338,0.3,767,1850
hijnhfua,0.458,0.028,35,1717
sttxbnfd,0.437,0.119,891,1225
chxxkvab,0.529,0.633,720,747
kpcnvjdb,0.443,0.328,471,742
pfdybszc,0.426,0.475,116,1871
tumjnlfd,0.581,0.189,686,885
oxbknubs,0.587,0.242,880,1921
nulpbkou,0.523,0.147,156,937
czfywwhz,0.504,0.339,202,1942
mvjwhxpv,0.34,0.067,681,939
ayjwxihw,0.518,0.992,667,1359
yyarcnxa,0.522,0.406,684,1962
zuoarhhk,0.614,0.342,543,612
kxbiidei,0.612,0.125,73,571
ykgjjicx,0.533,0.025,118,1155
gsmuslvr,0.441,0.156,806,1157
gdqneocd,0.625,0.167,531,1998
ryicmdex,0.538,0.019,814,1277
wnzhexvv,0.528,0.289,391,632
zgcyjevf,0.414,0.125,666,1674
rtnsokah,0.353,0.122,478,1916
dshnkiyy,0.576,0.564,680,1156
wlbupigz,0.447,0.308,45,1520
ekywxnea,0.43,0.017,538,721
jjimvzut,0.42,0.125,160,619
icudtkie,0.533,0.228,847,1134
kynvvhye,0.481,0.283,265,1142
yjvqgoig,0.448,0.281,855,1163
mpufxxcm,0.417,0.014,639,1300
qhpefdmu,0.408,0.956,962,1805
mtohiqak,0.66,0.231,79,254
iwamzdhv,0.484,0.211,30,1979
pqcyxgnl,0.433,0.264,539,1844
vsawsnef,0.551,0.269,124,921
zpcwwgxu,0.54,0.244,110,216
txchuidy,0.451,0.503,169,1478
vvcpcuop,0.453,0.411,787,1060
ytdaqvvw,0.556,0.894,875,1187
lcrqwxgx,0.567,0.986,636,1160
xfvadutc,0.333,0.222,786,1752
dutcbtgm,0.446,0.167,248,1895
rulqjbwe,0.442,0.958,223,703
cerwboiw,0.418,0.042,952,1653
buhpyjwg,0.567,0.961,87,598
kgtigyul,0.557,0.0,251,414
svusutsr,0.536,0.083,721,1193
ddxztsns,0.505,0.522,810,1011
jwchtuye,0.559,0.7,517,525
nvycrqbz,0.534,0.186,245,1297
vlfophnf,0.497,0.814,926,1194
mqbyiqxz,0.43,0.35,315,1129
xqzuajks,0.383,0.303,518,1522
hgwdgqzc,0.563,0.25,212,1656
ppqtavwe,0.525,0.214,842,1273
epgflbqt,0.526,0.361,323,485
axcnglyi,0.461,0.992,78,1135
rzxkbtso,0.498,0.939,397,882
ukszjmfq,0.499,0.006,834,1113
rddvhtbm,0.569,0.875,961,1163
jkhejguk,0.647,0.181,555,988
usnthexy,0.543,0.211,512,1083
fliatnqo,0.481,0.175,12,580
osntrdkj,0.572,0.461,643,1163
bmmiggph,0.586,0.225,234,1310
uyhsxrvh,0.591,0.347,384,1110
lotfkbdu,0.51,0.942,648,1353
iklhowze,0.456,0.142,940,1517
ysdwhqvj,0.437,0.247,441,1070
mjccxngw,0.65,0.172,514,1996
ifllccsn,0.632,0.261,226,417
dmlffhcg,0.407,0.192,316,517
hgcoaxdn,0.464,0.275,691,1676
ogodiqpw,0.343,0.239,463,751
hageyyug,0.652,0.153,748,1218
yhtedcty,0.57,0.419,977,1888
oyngucik,0.557,0.103,223,488
dgsxwpta,0.5,0.314,863,1937
lnnnvcgl,0.496,0.119,465,1717
usrqusmv,0.371,0.133,77,1178
brrajwny,0.478,0.014,469,1461
nshkggsd,0.583,0.267,291,1659
wrgxbsin,0.548,0.008,783,1494
eunrguij,0.505,0.903,525,1700
mutohtfg,0.604,0.369,653,759
fgrejlal,0.523,0.689,970,1582
uplmqqhy,0.571,0.047,478,534
dwiqoecf,0.427,0.2,592,1471
nrqtffnq,0.596,0.2,699,1550
oalyjiha,0.512,0.103,522,1420
yxbtbzqj,0.552,0.3,297,549
cgvavvuo,0.452,0.992,507,1000
mrjeftip,0.591,0.4,484,1131
gvhjtcuj,0.563,0.367,104,127
gkahkhko,0.616,0.364,41,1557
xlguowkw,0.575,0.989,289,822
gyhazexz,0.521,0.183,382,669
wevfcvsc,0.578,0.65,312,557
ufujpjlm,0.52,0.706,960,1210
opszezzs,0.52,0.317,160,334
ybnpznep,0.488,0.089,607,1904
txlybgmb,0.461,0.267,29,311
ggefcana,0.519,0.767,380,1300
qyyboyks,0.52,0.978,356,1182
avexrcaq,0.49,0.894,490,1281
xjphuwkk,0.472,0.253,260,935
mzotpupq,0.516,0.811,98,183
hhdicarr,0.522,0.95,558,1826
hudxctrz,0.497,0.108,726,1795
fccvlwlc,0.583,0.539,914,1357
dllkszti,0.551,0.289,482,1143
stwqklab,0.537,0.314,186,384
obrirxfa,0.519,0.975,467,710
esusoimv,0.523,0.981,447,1266
zreuzrpt,0.531,0.717,702,1032
aonlvimy,0.594,0.931,515,1859
ucxdstdh,0.447,0.189,479,1299
ylyemitg,0.523,0.025,953,1556
cloxegnm,0.524,0.242,693,1956
vunjvejy,0.449,0.225,506,846
yivbxfsm,0.404,0.175,373,633
nofvuesu,0.398,0.217,755,1185
snheizfj,0.558,0.983,995,1429
sufsagkl,0.636,0.883,955,1049
bcujmbgk,0.527,0.892,39,621
ipgtunpv,0.525,0.55,143,182
ozcdoxgo,0.526,0.739,21,1359
yjwayxyc,0.456,0.189,833,1817
wupgfxsy,0.528,0.314,966,1193
eiguiatp,0.523,0.914,169,868
ebakkxna,0.529,0.778,449,1102
jecrjjlq,0.533,0.75,483,884
opnqsyer,0.564,0.656,974,1878
plbaidhn,0.57,0.964,133,717
peucgvop,0.51,0.806,225,1671
oqmrioos,0.528,0.825,509,1167
wgqdiidf,0.53,0.861,621,719
xciofigd,0.533,0.569,780,853
sgepaieg,0.542,0.014,704,1788
ebwbvzhf,0.53,0.022,54,746
ixtqwbnf,0.536,0.742,476,695
lcqatwwz,0.569,0.975,175,1272
gnpzhdce,0.589,0.961,135,870
nfkrafib,0.535,0.208,523,774
lzgcgdey,0.658,0.972,911,1489
zyixrbdl,0.612,0.219,930,1605
psslpybz,0.491,0.267,766,1661
pmfzcfme,0.535,0.817,997,1519
kurltfyj,0.54,0.8,444,872
zvequdmq,0.622,0.989,319,443
qlvxsqng,0.619,0.203,946,1001
tqwiipdm,0.603,0.164,122,588
iffifzvs,0.529,0.139,365,707
babgcgix,0.531,0.819,318,1748
cenrkjrg,0.538,0.089,718,1711
plimwcbw,0.635,0.106,863,917
thwdrxds,0.533,0.147,349,1242
jidkzjbx,0.535,0.839,555,1012
qkhkxuad,0.539,0.061,173,369
ybzoahej,0.54,0.0,406,1600
fuhrzysw,0.573,0.758,114,466
ftophbmn,0.655,0.564,484,1475
tyaukfjl,0.636,0.306,712,1996
ffsrcklx,0.458,0.531,79,366
ucdxxqms,0.443,0.225,230,1430
hceoohnr,0.42,0.197,155,189
xhgqkqan,0.534,0.189,944,1173
roxsucts,0.541,0.044,98,587
bvgbdgug,0.542,0.972,958,1596
euzpswgy,0.627,0.369,793,956
zomwpuvb,0.536,0.317,415,743
fkbodjqj,0.543,0.0,967,1393
udwjctrl,0.545,0.003,861,869
udslfgse,0.59,0.036,159,1974
kxilzvqq,0.547,0.036,873,1204
jkcykuoz,0.548,0.956,541,1208
tpyestab,0.55,0.994,846,1876
dzpjlvwe,0.561,0.183,726,1952
ooroiwry,0.445,0.469,190,762
oduqnrti,0.542,0.783,203,1587
yozeamtl,0.555,0.006,523,1477
cwqkhjao,0.649,0.233,148,1455
ppvwfbqm,0.601,0.264,248,1927
xoirtpke,0.559,0.967,440,1079
fsogoznm,0.545,0.219,284,584
qwvyxjxg,0.496,0.897,126,1835
eotjloez,0.539,0.903,640,1265
huglwgvi,0.623,0.139,238,1838
txcghbjg,0.447,0.208,25,1561
qrjbvgme,0.404,0.367,402,423
priqkvxo,0.548,0.072,310,1778
wmghatyq,0.547,0.053,975,1945
ijseaaev,0.635,0.122,70,1850
lkkivlhw,0.569,0.094,726,1024
frbkszhe,0.5,0.347,114,1081
oxvmnsrt,0.56,0.736,594,1166
tfgqzedo,0.548,0.239,64,1795
zjqnmugb,0.545,0.861,737,1975
ejfcsnax,0.644,0.233,632,1313
ypphldhq,0.412,0.272,807,1527
nmnkqmdh,0.65,0.961,155,875
eqgquulf,0.547,0.15,951,1864
imfmgauh,0.546,0.911,665,732
cbmsoasb,0.547,0.897,365,1397
mdijelkv,0.501,0.456,355,408
innjeutb,0.653,0.953,459,1632
mbghtemx,0.547,0.075,608,1013
iiijkzzp,0.548,0.106,294,1299
maxxsphk,0.547,0.778,988,1832
djbfbdqf,0.549,0.75,292,305
vpxdldui,0.549,0.708,973,1582
pzlteqyd,0.665,0.281,65,1042
sqpslotb,0.548,0.075,910,1536
zckzxwtm,0.546,0.233,183,651
fzbfhfwv,0.626,0.272,393,686
nptpbzpy,0.547,0.153,123,314
mvrpdkrx,0.547,0.75,371,1009
uemudgrj,0.631,0.878,697,1761
tkyleedv,0.498,0.15,587,1334
rigvgosd,0.444,0.119,819,1884
lrndvysf,0.633,0.303,363,933
bvknukdh,0.552,0.833,292,1801
ijksbfmo,0.627,0.939,159,1996
ievqiwqj,0.534,0.05,260,1784
kufkwlts,0.476,0.317,62,1760
zxqeeudf,0.399,0.2,365,1583
edhgjdtl,0.603,0.325,141,1434
fluqzjwd,0.578,0.906,884,995
fyarxkil,0.529,0.881,952,1225
grasrdlz,0.586,0.65,987,1827
zwudatlo,0.64,0.869,298,1643
hjpxhqmh,0.62,0.311,491,1100
waifpguf,0.587,0.969,698,732
vvaumjxy,0.562,0.028,406,464
wipypunu,0.587,0.942,507,645
ojjisihx,0.519,0.2,410,1920
sdmfmvzr,0.494,0.375,339,1662
hoyinfpr,0.568,0.108,698,1305
oifkccdr,0.468,0.4,388,607
qarsyezy,0.548,0.392,862,1660
mjnarzzo,0.637,0.133,323,776
mrrsqsyd,0.691,0.561,967,1484
scxobxei,0.599,0.239,127,1330
hbeczyvy,0.559,0.264,622,696
ujkggzpn,0.559,0.242,262,950
tvsjlzzv,0.448,0.125,5,481
enanegyv,0.651,0.581,638,992
whhottjv,0.548,0.125,967,1789
qyyefdsw,0.461,0.978,139,1153
gckuiwsa,0.541,0.25,935,1297
zdjbcvok,0.542,0.469,682,1404
puwpqqmu,0.62,0.806,572,951
thgiamty,0.518,0.908,875,1006
bwbicxkn,0.46,0.042,673,697
vbtwupvs,0.368,0.103,399,549
odgzetqq,0.546,0.311,861,1794
zqqbrwxm,0.573,0.719,115,1424
ntzarkil,0.588,0.978,660,1471
ctcxaavv,0.627,0.214,449,581
buqkhzvv,0.612,0.992,294,1673
xvxagqtq,0.595,0.744,110,1911
vsftdcaz,0.643,0.172,680,1197
jgdbnjww,0.595,0.669,310,718
eamihayr,0.656,0.039,242,805
ubovyshw,0.598,0.175,11,525
jtgagoij,0.597,0.864,359,902
fhqqptud,0.559,0.961,435,675
dmupyfqz,0.484,0.197,382,718
tvacqiko,0.471,0.022,37,536
rnqhaxpi,0.397,0.247,6,1175
rkmdrawf,0.663,0.469,672,1070
gitxdloy,0.623,0.972,288,704
qetwogws,0.532,0.286,787,1612
aeyblyqu,0.56,0.242,951,1744
jxndbaiw,0.654,0.042,494,1376
odnselah,0.52,0.544,637,1798
mosdnjpn,0.649,0.667,421,1738
kfpurudp,0.478,0.986,950,1887
snwhsiyt,0.681,0.375,698,905
ypjwfoyx,0.607,0.217,206,1317
iebuyfbt,0.577,0.214,400,1805
tnyiybjd,0.55,0.664,813,1147
xhsqxdns,0.56,0.725,395,1685
spndpjkt,0.509,0.322,342,1786
bppdkodx,0.654,0.639,125,686
tqxwcnjc,0.452,0.231,811,1008
zudkjoku,0.553,0.978,74,1266
oovwmugp,0.583,0.172,365,1972
bxjvginc,0.412,0.247,717,1887
jyanzuet,0.503,0.5,613,1357
urpowruh,0.561,0.164,574,796
xikuhxtk,0.501,0.442,7,1859
qzffoxha,0.41,0.183,521,1302
ojqoklny,0.639,0.686,307,1821
evqhythk,0.556,0.203,214,487
fdjhinqc,0.535,0.961,978,1207
aiavqhdq,0.558,0.3,910,1949
cjwzzvai,0.564,0.819,984,1450
zcsjelck,0.429,0.2,295,1393
cvqhgckv,0.649,0.406,289,1375
oatibzse,0.56,0.875,932,1265
txfmtlgw,0.548,0.147,100,400
ouclsmab,0.623,0.947,915,1875
xkivyljx,0.625,0.725,290,746
ttfvwoto,0.624,0.814,602,1599
vdsnvptf,0.55,0.094,168,1703
ngrzoxuu,0.405,0.178,443,1238
zqiqgnws,0.628,0.786,485,836
qbeabxpe,0.571,0.158,547,1669
ydsdltno,0.552,0.147,968,1124
xmgnpvoo,0.573,0.836,545,1344
qdzfftit,0.575,0.325,883,1310
shszppcl,0.63,0.489,825,1919
cdkxdugw,0.581,0.056,814,830
ulgqaayh,0.544,0.858,74,1211
oadscikv,0.517,0.353,272,797
cbpvufzr,0.624,0.139,802,1370
beiqlbwx,0.542,0.989,495,962
gwglfeos,0.541,0.089,989,1095
qppbstxl,0.604,0.497,238,1307
rwodkead,0.597,0.319,261,1484
gjeeunbh,0.662,0.103,826,1595
iabyvrgy,0.578,0.281,80,250
dvpjqkvs,0.595,0.722,159,736
iamfbqut,0.551,0.233,660,1182
sfgltodf,0.535,0.783,186,1861
sjcbrjin,0.592,0.761,468,1617
iluarkyz,0.525,0.039,149,1497
jorekfbq,0.511,0.164,388,409
vxninbte,0.515,0.153,527,1135
eioxgabg,0.462,0.117,263,336
mjaoonpq,0.694,0.222,821,1855
tnsybsmv,0.68,0.308,474,506
xxhyxyvl,0.643,0.681,743,1870
pbfehpfq,0.559,0.083,463,505
krhqmnga,0.663,0.303,807,1526
egexcwlt,0.465,0.214,891,1018
vossbywn,0.588,0.272,591,1860
lwstlirg,0.572,0.994,412,1039
ygomfhvq,0.543,0.308,76,1776
opcmeajo,0.465,0.158,209,1854
tqaapkih,0.61,0.158,521,1811
zlxzbipo,0.627,0.175,170,648
fbycksxd,0.601,0.767,550,1740
usuchsjx,0.579,0.047,708,981
yarjarhj,0.475,0.386,430,1986
vavbtlhk,0.715,0.697,181,1911
mrgnogiq,0.542,0.228,584,1267
jyxnjrwb,0.523,0.381,972,1991
zjqxojos,0.647,0.192,775,1676
baudeijj,0.681,0.628,235,1692
muxcnghs,0.584,0.05,160,1790
forfrmpv,0.477,0.325,995,1462
lhqiqvvm,0.623,0.183,316,1596
mlbwjitt,0.684,0.114,928,1604
nxxbmwzm,0.547,0.0,599,804
fobrtbto,0.655,0.694,965,1294
gtqgvwtj,0.657,0.161,250,1094
owzqfqfb,0.649,0.083,75,654
aumpwray,0.59,0.111,384,1592
pizctbrw,0.505,0.172,749,996
qqsrncsj,0.444,0.011,836,869
skxjwvxs,0.432,0.022,479,1707
xmoiwwxw,0.61,0.0,462,753
vfhqyvxy,0.631,0.153,634,1135
gdzqfllr,0.656,0.597,399,438
anaijwkx,0.574,0.044,325,722
gbtkshqf,0.611,0.875,816,1340
iidjmnfp,0.678,0.114,663,1034
bkpnrpsn,0.622,0.264,7,710
hipxtedy,0.631,0.675,78,1693
hdwwvhkw,0.689,0.175,122,1245
gjjxrgml,0.607,0.147,51,1469
hwvalxbm,0.599,0.0,138,321
phaqicny,0.58,0.042,791,1815
ryoqarqo,0.6,0.036,684,1793
sgelqovc,0.616,0.164,547,1896
ukzjgutg,0.716,0.075,514,1624
ivppqphn,0.614,0.144,769,785
waeadowp,0.587,0.125,771,1965
uvdaopfc,0.484,0.917,852,1425
olhmxcac,0.608,0.147,167,733
tvzusstf,0.649,0.219,834,1754
yjzisdxu,0.58,0.092,945,1507
odctpdtb,0.552,0.278,128,144
nvokqkmy,0.648,0.997,287,922
ppueczdp,0.632,0.117,195,783
tpaahjru,0.618,0.978,267,1764
ealvryjr,0.501,0.0,83,1747
sragefyc,0.632,0.144,386,582
txfcgpqo,0.591,0.175,387,1721
cawgpumv,0.509,0.95,248,1224
qsoinbyd,0.435,0.244,636,1893
xujfjhda,0.428,0.203,231,855
orieugzp,0.643,0.117,573,1095
dymgvpmk,0.429,0.194,861,1812
nxifklwm,0.446,0.211,948,1420
aczpcvkz,0.426,0.186,305,1114
nldkabll,0.418,0.15,284,1823
giskpcdl,0.414,0.114,220,702
srorfets,0.618,0.036,848,1314
ggwnyhmr,0.44,0.214,262,550
ectoqdbz,0.437,0.161,513,1869
rqdyasvv,0.518,0.083,969,977
touiactj,0.426,0.175,786,2000
nqdfwcpd,0.631,0.8,261,1315
raeboudj,0.641,0.736,961,1282
vifxwalj,0.505,0.2,512,621
cxzwxbyd,0.441,0.178,371,1151
dqfmgxkm,0.531,0.986,886,1294
lsvmarfl,0.443,0.167,19,1640
nfnuodcs,0.422,0.153,860,1751
pqxdccrq,0.629,0.125,629,1209
bxlldcdq,0.474,0.172,71,871
gpwonoim,0.445,0.169,847,1922
apgofcqg,0.442,0.178,811,1514
ebpomisa,0.44,0.197,91,1877
gluyqzpe,0.425,0.164,453,1379
kfwdtgtd,0.656,0.861,502,1692
ngwsxjdq,0.649,0.244,198,1255
hqksvkbz,0.54,0.003,930,1047
cnyfkcqy,0.529,0.075,267,1484
mufxqgxt,0.46,0.178,900,1475
nfgmmihe,0.431,0.15,862,1281
scmlhlqj,0.634,0.094,5,1210
qrrawngn,0.677,0.717,623,678
rbjynano,0.621,0.894,228,587
ffwcwnyt,0.463,0.164,442,1160
apbnuiov,0.458,0.161,941,1238
lskulbic,0.449,0.144,739,1255
jfzvervw,0.432,0.147,272,1854
ualessrn,0.425,0.186,112,1254
zjbsshad,0.551,0.842,215,1891
ezyahfld,0.479,0.178,951,987
gzppyrwp,0.448,0.139,587,1860
otlrsgpd,0.436,0.142,184,468
njrpkvbi,0.432,0.158,702,1586
cwgbycda,0.429,0.172,511,1834
dhsyfaar,0.674,0.294,125,1537
joeatuof,0.496,0.169,170,1549
inzvajzy,0.458,0.125,746,1501
ggucmjon,0.452,0.15,896,1026
zzewlpsl,0.435,0.158,845,1970
kgxejpet,0.428,0.153,723,906
dfhgwjcv,0.627,0.703,662,1597
yjgaohle,0.45,0.169,821,1782
dcbiwxtr,0.444,0.172,583,1502
gwhvmtcv,0.428,0.106,812,1533
nqcymjta,0.648,0.15,139,721
hffktjkp,0.626,0.725,325,1772
dpxavops,0.677,0.375,591,1381
sgahkehz,0.66,0.258,334,1661
uhbthqxw,0.43,0.15,739,1397
pcozirzc,0.651,0.875,348,1544
mlukgqyo,0.625,0.156,750,1917
ieuxbvmm,0.648,0.308,311,424
jntaucyo,0.506,0.186,342,1471
ufwckrmx,0.488,0.225,716,913
nqpmxfnt,0.475,0.208,858,1739
ucuhidtx,0.666,0.225,382,1707
hsjzpcrx,0.528,0.406,46,538
xqetsquz,0.47,0.167,204,556
ylcfodmu,0.446,0.2,160,1971
lykfouda,0.436,0.203,191,1980
gibwgkbw,0.445,0.128,750,1986
yygbpwkl,0.441,0.136,699,755
kacpzpke,0.433,0.181,382,2000
jrtlxxmg,0.425,0.214,204,301
gyzfdufs,0.677,0.55,260,560
mbvywmux,0.482,0.114,255,691
ymefhibx,0.474,0.111,804,1492
ypgpgkgf,0.453,0.147,548,1242
utnwpobz,0.446,0.114,176,1763
qlggfkzk,0.446,0.142,832,1062
sqghejop,0.675,0.206,411,1139
yfkgmenf,0.644,0.808,154,519
emrulvxr,0.662,0.275,467,988
snwjljqj,0.529,0.836,784,1217
urcuxiky,0.464,0.147,448,1562
efxseknw,0.668,0.639,594,1599
cnyxmnhq,0.469,0.153,141,980
xubyzchf,0.447,0.167,621,1444
tsrmtgat,0.463,0.153,653,2000
qhxevbbq,0.615,0.344,31,658
sxsaffpq,0.443,0.161,713,1313
uezmynkp,0.433,0.167,490,1608
hhmmdifx,0.422,0.208,537,1418
tiqvlamp,0.66,0.731,859,1147
jgxfzsqu,0.636,0.469,120,184
fvbipcyy,0.471,0.167,844,1405
gvqqdzbf,0.452,0.156,168,836
awxaarta,0.441,0.164,997,1234
khbczufx,0.564,0.978,858,1226
mhvcrblt,0.544,0.05,705,1300
jtmkomyy,0.456,0.144,644,1789
jvubejms,0.439,0.172,121,1603
lnaqpxtl,0.472,0.158,346,892
ejgmdsvw,0.442,0.172,922,1549
uhluyjwn,0.435,0.192,521,755
olnusttw,0.426,0.192,813,1897
btoiomah,0.422,0.167,863,1581
vvgbvpus,0.657,0.25,821,1526
aicucgpg,0.645,0.406,429,786
cphcmmeb,0.611,0.428,946,1625
gudieiha,0.516,0.133,248,1500
nfsvjwrs,0.486,0.142,237,645
ynspyhgu,0.47,0.144,723,1308
gocfwzud,0.452,0.164,380,948
uizeyfxw,0.429,0.192,732,949
plvufuxx,0.632,0.439,824,879
wcquonko,0.456,0.167,391,1086
tpamjeud,0.641,0.708,475,1899
mwuoxxsh,0.641,0.375,19,870
xuvknpvr,0.552,0.089,318,921
nxcfqozh,0.672,0.133,600,1604
pokuldbe,0.644,0.361,831,1791
yfgqipww,0.492,0.194,615,1680
enibkomy,0.477,0.175,418,1632
pedqikwt,0.44,0.175,995,1815
hccwiicf,0.589,0.133,554,1537
qqvrdpzn,0.566,0.789,132,765
xtcmgfnp,0.503,0.236,749,1019
jqsmqmdv,0.475,0.172,575,774
ssogypra,0.431,0.158,364,895
ybqnkzoz,0.55,0.153,451,651
myziuziv,0.458,0.161,806,1917
pvdvzawm,0.54,0.172,185,1294
exkqfakt,0.456,0.156,592,1311
mrpcunjk,0.448,0.172,391,1087
cgtrriii,0.465,0.169,755,1365
mntqfeiz,0.446,0.194,835,1181
qcbvhkli,0.437,0.197,479,1608
zodqctuz,0.439,0.194,914,1941
tkjdfxju,0.677,0.197,715,1980
ctcooyjs,0.624,0.231,491,1769
bxhaofia,0.604,0.889,990,1232
sluzxiel,0.551,0.164,508,1373
qzmbnrcv,0.516,0.189,454,550
ghheusbh,0.48,0.181,163,976
fybjjbck,0.454,0.203,254,1033
xttojsag,0.664,0.175,288,537
sztteqrx,0.477,0.181,346,490
chafxemj,0.457,0.206,488,1852
nvqkyida,0.69,0.5,843,1112
rvpxwcmf,0.667,0.283,827,1169
yztqfqft,0.646,0.739,340,1015
alshipxe,0.475,0.228,369,661
dmzjblfg,0.676,0.319,491,1114
igpfusxp,0.611,0.0,392,1200
sgijlmmn,0.575,0.364,972,1402
yovpqlxf,0.47,0.228,321,387
tnpiwlwh,0.669,0.686,632,1442
jqiobxyr,0.661,0.858,119,1915
bppbiikq,0.626,0.225,203,1389
kyvjxruk,0.618,0.011,226,972
ygmqhapt,0.466,0.208,666,1601
hoxhyawe,0.586,0.703,118,1902
bfvkhmuh,0.486,0.2,975,1675
ylpzdoui,0.46,0.222,770,1986
rqgqmtbr,0.693,0.125,963,1333
losovyqb,0.536,0.219,688,1680
mcqdxluj,0.594,0.4,375,437
xmybhjrd,0.496,0.314,864,1604
lpwdlfkw,0.455,0.219,45,1124
rrjqizkk,0.667,0.269,863,1563
ptioazge,0.589,0.414,87,1534
lydtivzl,0.549,0.342,781,1761
fxpetnxh,0.449,0.194,629,1192
ncurrbdm,0.697,0.136,865,1673
resvcfet,0.685,0.169,296,960
vnkevawv,0.567,0.794,907,1423
tfedsmjr,0.657,0.158,481,780
hepibmlj,0.665,0.186,544,656
jjthpulf,0.66,0.136,958,1060
qigziyng,0.658,0.133,713,1616
fwfxceay,0.623,0.389,757,835
zzfxszpe,0.452,0.169,226,1205
cfsllmgj,0.68,0.9,677,1059
iauknhtv,0.68,0.978,376,1434
nedtdnfk,0.439,0.144,429,1184
rwqwabyn,0.674,0.725,652,1062
ynuyxjjx,0.653,0.244,834,1943
sdigxfdk,0.537,0.161,123,511
jsmugnyc,0.466,0.167,686,907
pbmopfta,0.67,0.3,36,1337
cpsfxajy,0.478,0.153,234,905
hspedqhj,0.68,0.169,727,1260
vcmsjahn,0.674,0.2,421,1239
gzinrgju,0.611,0.511,571,1258
rgyzjzig,0.592,0.156,610,1280
laslgpxk,0.481,0.161,185,387
ypejgahi,0.459,0.203,316,965
nedzodce,0.453,0.208,432,1496
ywannuse,0.679,0.161,861,1848
hsvycwsw,0.595,0.814,633,1377
poinodfj,0.474,0.183,723,1298
uyqwwqwr,0.663,0.089,683,723
smosxkgg,0.58,0.294,616,1031
fdiyrohi,0.481,0.161,2,1820
wqskqmrp,0.471,0.178,379,1994
ugjdekfd,0.583,0.853,913,1196
iblyfmtx,0.452,0.172,446,1307
mvpuqipd,0.438,0.189,648,1887
sbjdpvfa,0.594,0.217,497,850
ysrajwvb,0.591,0.769,549,884
boelivzc,0.547,0.167,214,1001
gbooznwc,0.484,0.128,713,1011
kiktztvk,0.439,0.136,839,856
vpdittgy,0.439,0.122,949,969
ptqvazfv,0.669,0.933,382,1637
ubqbpwvn,0.602,0.914,656,711
zdwivlnn,0.534,0.142,62,911
kwtgswje,0.528,0.081,68,1156
irhmknfu,0.474,0.211,924,1331
zqqzohxa,0.58,0.867,369,1849
iihabzoq,0.476,0.222,457,1322
rcixraok,0.67,0.744,892,1850
rsbwuwnb,0.491,0.228,353,1227
dpjhjega,0.471,0.186,630,1064
wwhtlkhj,0.455,0.158,137,1427
qhvazbyj,0.444,0.144,502,1612
