name,elevation,aspect,time_in,time_out
ejpvgqcm,0.424,0.014,514,931
hwmuabzm,0.424,0.025,505,574
lrpstrfm,0.422,0.075,401,1370
hmukjvev,0.414,0.081,194,1862
jaqwvcew,0.434,0.144,927,1067
tbitdthi,0.431,0.1,134,1441
tuwejhxn,0.437,0.122,771,1759
lkvltsat,0.433,0.969,4,1655
fnyqmwtn,0.38,0.036,596,1827
acxgfjob,0.668,0.231,826,1792
zdvsffsv,0.64,0.294,343,1239
ytuzargv,0.535,0.122,261,716
rxcaymlg,0.495,0.814,419,1318
szxbkeai,0.437,0.25,745,1670
crvcwogm,0.472,0.925,534,543
esbxywno,0.536,0.011,915,1305
mszgljad,0.506,0.228,5,173
saziyqcs,0.439,0.275,762,1694
njwevutu,0.436,0.375,886,1661
cborjxwk,0.397,0.922,159,190
mxqlesux,0.398,0.058,813,1312
ehnpwpfi,0.4,0.922,316,1845
lxznbbef,0.403,0.0,181,1697
bnfpmpgh,0.506,0.256,627,1327
ggrbgrqx,0.565,0.603,484,1522
hvnukrtx,0.531,0.878,541,751
sglurzcv,0.43,0.175,283,580
gtonjehw,0.412,0.183,767,1269
lxccpnde,0.402,0.9,732,1869
fcfrnrop,0.619,0.136,989,1925
hgvntuwu,0.558,0.106,574,743
liofeipk,0.397,0.258,622,1630
kjxdgzvm,0.509,0.872,676,703
ysmchlgm,0.555,0.097,812,1184
xqkjoxyr,0.402,0.331,24,424
pesdiylo,0.53,0.3,802,1638
djokukvg,0.44,0.75,80,1392
xapsjgee,0.407,0.075,52,1354
qvnmxvgt,0.419,0.767,831,1871
lwjipxap,0.418,0.156,169,298
perkxezc,0.583,0.156,186,397
qcnwfiwr,0.564,0.483,108,395
hczjrrug,0.501,0.922,399,1734
vpvjiavg,0.416,0.111,105,869
sncxundc,0.564,0.469,888,1640
cubijufu,0.464,0.267,290,482
kqmcsrmb,0.538,0.831,3,611
yzberkjk,0.427,0.844,256,1073
jvcwgpiu,0.548,0.444,303,1063
enejfogt,0.446,0.189,914,1113
jggkjroj,0.593,0.158,819,1720
rssmeiku,0.43,0.144,500,1720
stjitzst,0.453,0.211,793,908
tukoejlu,0.588,0.169,319,933
ntutoarh,0.447,0.639,286,1623
jijbcjdo,0.625,0.072,731,788
fqojnapn,0.539,0.278,146,731
bkeggell,0.508,0.919,317,1207
mbzbjhqp,0.51,0.758,782,1134
jcjgzjhv,0.499,0.183,658,703
zdbktzqp,0.559,0.586,875,1854
xcgdqoiz,0.444,0.025,552,1818
joskjkkz,0.422,0.131,719,1606
dcyxqoib,0.607,0.275,368,1513
mdnmlvdu,0.537,0.258,342,1274
gatppqmq,0.515,0.897,380,1049
zhvkujwu,0.644,0.236,743,1930
hnrphggx,0.396,0.178,827,874
dmjyjyil,0.542,0.472,592,1985
grevrebk,0.338,0.3,492,954
jftujcvs,0.458,0.028,807,1441
ttcohuzy,0.437,0.119,666,969
wzojhppu,0.529,0.633,754,858
yufegnou,0.443,0.328,283,402
bbdjvxda,0.426,0.475,334,829
qvhtkisk,0.581,0.189,254,1729
gopljcal,0.587,0.242,102,172
tqcdbxrt,0.523,0.147,403,1121
qreiuapw,0.504,0.339,624,1734
gmrfasfw,0.34,0.067,794,1670
ioavdpfc,0.518,0.992,621,1338
tczoifvx,0.522,0.406,429,1561
icqrojck,0.614,0.342,157,549
nrogpnbb,0.612,0.125,717,1345
kxwjupuu,0.533,0.025,933,1514
fgxvmayi,0.441,0.156,615,812
zytpodak,0.625,0.167,764,1227
squenzgn,0.538,0.019,459,1202
thlhjdrk,0.528,0.289,13,1377
zzymxhia,0.414,0.125,433,1445
thfeesse,0.353,0.122,462,1961
wwavlszl,0.576,0.564,962,1395
mdusvpsr,0.447,0.308,79,1540
nwwjdgkg,0.43,0.017,188,1038
qiirhtpl,0.42,0.125,128,131
iiaemloi,0.533,0.228,421,1337
somxtcnm,0.481,0.283,408,1067
oveuaxfo,0.448,0.281,27,765
fqwjpzfd,0.417,0.014,275,630
cghpgqjg,0.408,0.956,617,960
zrobedkg,0.66,0.231,733,1598
wetwzslw,0.484,0.211,502,1209
pmzxifiy,0.433,0.264,16,199
iduotfdj,0.551,0.269,70,550
gkcvoali,0.54,0.244,407,1169
oxktgfjy,0.451,0.503,640,1596
dhpudjkf,0.453,0.411,801,1276
rwjhyxwy,0.556,0.894,353,749
aifhkles,0.567,0.986,34,1437
umlejsyg,0.333,0.222,927,1474
dplcnjnb,0.446,0.167,673,1146
zxfrxqoq,0.442,0.958,906,1925
mftddbfs,0.418,0.042,618,841
yvlcjwfv,0.567,0.961,993,1881
meumahue,0.557,0.0,82,1316
dtthrqfw,0.536,0.083,552,1729
uuszugwm,0.505,0.522,784,1502
iwwshoah,0.559,0.7,5,1756
tbpglilc,0.534,0.186,882,1744
ytgtyfhq,0.497,0.814,314,349
kxfsqpos,0.43,0.35,169,1963
ycfeosnb,0.383,0.303,255,282
kjsxxotx,0.563,0.25,946,1120
ttukzphi,0.525,0.214,676,1888
rpdtvczd,0.526,0.361,287,516
pufhxqir,0.461,0.992,931,1499
dvndbenf,0.498,0.939,419,849
vzupznld,0.499,0.006,255,534
cobtzcvg,0.569,0.875,262,604
utafozyj,0.647,0.181,769,1088
egpkujfb,0.543,0.211,576,1964
lwkocwvs,0.481,0.175,149,429
yyhtqgsx,0.572,0.461,936,1453
argnjinb,0.586,0.225,236,1524
bkqvgydz,0.591,0.347,84,90
nsjseyvb,0.51,0.942,400,1044
kffbperm,0.456,0.142,4,1652
xuybaekz,0.437,0.247,759,1290
eodgwdpm,0.65,0.172,107,1618
ecwlsazc,0.632,0.261,186,1189
dseousze,0.407,0.192,825,906
eiknsomk,0.464,0.275,976,1131
pxqeqxvn,0.343,0.239,465,1301
vzyeilas,0.652,0.153,60,530
hdqtbyzy,0.57,0.419,866,1583
vsagarut,0.557,0.103,894,1662
vhpsocpp,0.5,0.314,476,1957
ljcvvzgg,0.496,0.119,882,1653
mhjymlli,0.371,0.133,701,1586
nsovbrak,0.478,0.014,842,1904
arfmfljx,0.583,0.267,700,1669
vsntucnq,0.548,0.008,290,372
mieocymy,0.505,0.903,869,957
sqxdizdi,0.604,0.369,726,1995
yzrudsbd,0.523,0.689,563,958
zvmluzuk,0.571,0.047,605,1985
pudexqcp,0.427,0.2,246,1081
iyzxjzwq,0.596,0.2,183,1752
oeuupcfi,0.512,0.103,394,877
lyzehfto,0.552,0.3,677,1069
rstgdoge,0.452,0.992,827,849
eszwsihv,0.591,0.4,627,1224
tmlbdxnf,0.563,0.367,356,1156
fymvzngg,0.616,0.364,6,1574
nkrgfbtz,0.575,0.989,523,797
wjmtwzvy,0.521,0.183,533,918
qiitafqo,0.578,0.65,888,1833
bcaytywa,0.52,0.706,612,1892
swfcizql,0.52,0.317,118,553
blshzmri,0.488,0.089,30,225
iavoipeb,0.461,0.267,742,1650
zcjpnfvo,0.519,0.767,730,1553
ynwlbqnv,0.52,0.978,26,1681
gefurrsn,0.49,0.894,269,393
mffccrfb,0.472,0.253,695,1188
ombpjdwf,0.516,0.811,35,735
ebcxjcae,0.522,0.95,630,785
euxgyzlw,0.497,0.108,189,1120
flqkfehz,0.583,0.539,550,653
xlxxctya,0.551,0.289,542,687
fltrmpqr,0.537,0.314,96,1717
dagzyumk,0.519,0.975,862,1800
yqrxobka,0.523,0.981,20,467
fcwbyhrm,0.531,0.717,876,1046
kdzfnukq,0.594,0.931,391,880
gtqojoqz,0.447,0.189,183,365
myzuuphq,0.523,0.025,770,1444
gvrqcjlt,0.524,0.242,52,1496
xhlzozxx,0.449,0.225,787,1902
jroylkry,0.404,0.175,480,735
majrktkj,0.398,0.217,930,1861
ejmkqnss,0.558,0.983,523,1597
olcvdebc,0.636,0.883,421,528
tydizjcn,0.527,0.892,288,1513
xtsymmxo,0.525,0.55,571,666
dffcqxki,0.526,0.739,505,1927
ocglqpse,0.456,0.189,489,1101
aopskhfg,0.528,0.314,576,1791
ofenalrp,0.523,0.914,1,467
ypycfduq,0.529,0.778,453,1796
amoknbhz,0.533,0.75,886,1599
eswqmiax,0.564,0.656,68,1115
ctauoedf,0.57,0.964,718,1124
sbovcawt,0.51,0.806,689,810
mqimjbkw,0.528,0.825,97,1349
jedrlzqq,0.53,0.861,432,984
qjfflpsd,0.533,0.569,444,1065
jmkjeuam,0.542,0.014,691,798
jvmmodld,0.53,0.022,522,1311
xjmgdadm,0.536,0.742,357,1204
ccmlzpiz,0.569,0.975,365,1658
wvuorizb,0.589,0.961,630,667
bpweydtb,0.535,0.208,757,970
vbcjqokj,0.658,0.972,74,1482
kebaqmld,0.612,0.219,275,1066
qyouyiom,0.491,0.267,714,906
cnnzibxc,0.535,0.817,918,1456
ljbjrcxh,0.54,0.8,613,1557
crybylca,0.622,0.989,155,906
ryihphnq,0.619,0.203,674,765
jaoxdwyn,0.603,0.164,56,93
zugooprx,0.529,0.139,688,1188
gzknnrvl,0.531,0.819,318,1606
swzjlgoq,0.538,0.089,212,1884
wmzbafrr,0.635,0.106,978,1271
zbimwvol,0.533,0.147,468,1329
hmstqjrv,0.535,0.839,882,1818
ggrdftcf,0.539,0.061,156,184
qgncmgmp,0.54,0.0,406,713
lsfhkodm,0.573,0.758,500,1020
mufhjoso,0.655,0.564,998,1247
jluqjwdm,0.636,0.306,505,1125
hnbwmuqg,0.458,0.531,94,391
tqfyiouu,0.443,0.225,557,1849
lsqqtbcn,0.42,0.197,845,1077
jyhykkze,0.534,0.189,794,1396
skixgwjb,0.541,0.044,447,1145
dtyekbfm,0.542,0.972,602,758
bxrxympj,0.627,0.369,277,1992
uomcetna,0.536,0.317,349,1273
khtphudh,0.543,0.0,773,1407
cfkkkaaw,0.545,0.003,910,1724
lfordkxt,0.59,0.036,115,173
fbfmvuyo,0.547,0.036,561,1626
hzgafgsz,0.548,0.956,920,1653
xgnxhvkt,0.55,0.994,42,629
jtzsekou,0.561,0.183,187,1611
fqpzyhib,0.445,0.469,895,921
rsntpduw,0.542,0.783,832,1664
xdbnxhds,0.555,0.006,962,1127
lnvijgar,0.649,0.233,994,1396
vzowqubw,0.601,0.264,527,594
sflvagsg,0.559,0.967,654,1153
qribxrlk,0.545,0.219,567,1261
zzuudqwd,0.496,0.897,384,1931
vjsraprj,0.539,0.903,673,1035
otnboiqu,0.623,0.139,157,1033
iczfmptb,0.447,0.208,9,64
umujfsvy,0.404,0.367,985,1649
cdrfdyna,0.548,0.072,427,731
vazaneym,0.547,0.053,678,1308
othklesc,0.635,0.122,811,1021
zkxybinv,0.569,0.094,678,774
xeyyfpkl,0.5,0.347,206,788
zbngdium,0.56,0.736,563,986
tbllkoio,0.548,0.239,21,229
plmumrbg,0.545,0.861,588,809
qhkjurwj,0.644,0.233,492,924
tiuprmsk,0.412,0.272,577,921
pziyczsa,0.65,0.961,407,1810
qiihqyfs,0.547,0.15,321,510
nanrrxxl,0.546,0.911,894,1119
rcfnepdh,0.547,0.897,405,872
adftwjqb,0.501,0.456,751,1812
ptgfvggh,0.653,0.953,709,1467
ihtrcows,0.547,0.075,292,432
kfxaqged,0.548,0.106,971,1086
ljsclogq,0.547,0.778,267,538
xvhksjxt,0.549,0.75,992,1641
gragstut,0.549,0.708,82,95
yobwnxmy,0.665,0.281,149,401
kgbjpslr,0.548,0.075,367,1612
pvhgflpt,0.546,0.233,444,930
uqihzqxg,0.626,0.272,416,1008
ieyzfyfw,0.547,0.153,153,1218
kezzihws,0.547,0.75,590,623
rjlvhdue,0.631,0.878,214,547
gqfejzdu,0.498,0.15,111,1881
fygiudlf,0.444,0.119,3,519
tsdoayrc,0.633,0.303,388,796
fpjregkk,0.552,0.833,694,1032
ipuiwszd,0.627,0.939,650,786
qrsfiksi,0.534,0.05,117,1391
iweldjsf,0.476,0.317,98,1464
utsisnrb,0.399,0.2,493,656
rupuaeqd,0.603,0.325,578,955
yhqebzob,0.578,0.906,352,1509
nhttayhs,0.529,0.881,238,443
feuspsns,0.586,0.65,461,1098
ouqwrnjo,0.64,0.869,414,1734
nyjeiwfw,0.62,0.311,259,822
sugjkrnu,0.587,0.969,250,1766
gmviascc,0.562,0.028,769,1566
oinnicdi,0.587,0.942,913,1537
tmybxobt,0.519,0.2,375,1587
yehtmdpr,0.494,0.375,496,1232
zpukyxcy,0.568,0.108,647,1023
rbbpratv,0.468,0.4,163,1654
kpennnbe,0.548,0.392,574,1081
egazlyts,0.637,0.133,625,861
vaqgyxao,0.691,0.561,0,1348
eojswrlo,0.599,0.239,756,1137
rvsitufk,0.559,0.264,538,1906
qblkbcil,0.559,0.242,338,1710
abtdtkyy,0.448,0.125,981,1925
pjbamgsh,0.651,0.581,699,1684
gnuvzodw,0.548,0.125,317,1626
sdlsripw,0.461,0.978,64,160
kovtnsxd,0.541,0.25,193,1887
rzthbsca,0.542,0.469,17,1659
luowmpwc,0.62,0.806,794,1334
jbqapaif,0.518,0.908,876,1659
jhcucbpm,0.46,0.042,995,1008
ukoocqjw,0.368,0.103,792,1820
kliiokeq,0.546,0.311,733,1988
nvdfcyxs,0.573,0.719,893,1773
aenwowgi,0.588,0.978,279,1486
kemdmqwd,0.627,0.214,18,1959
ygraqkpm,0.612,0.992,82,401
xsozurlu,0.595,0.744,215,1135
tmaarthv,0.643,0.172,831,1594
ykaisuzx,0.595,0.669,286,969
xwfpbkgv,0.656,0.039,376,1632
hsiudijc,0.598,0.175,5,1136
clqvahmw,0.597,0.864,259,433
ytucfphx,0.559,0.961,319,1488
xjaikhoq,0.484,0.197,40,725
ntjyxpvb,0.471,0.022,370,457
nwsvzslh,0.397,0.247,515,1303
chmuzalq,0.663,0.469,95,321
kcythlgc,0.623,0.972,992,1193
xlbbeoyn,0.532,0.286,746,892
bjekqzzl,0.56,0.242,430,1492
egrcetbf,0.654,0.042,742,1515
jqniqivb,0.52,0.544,299,1582
lslzbgqt,0.649,0.667,320,1005
xvhhrygg,0.478,0.986,341,1874
jwxdsfiv,0.681,0.375,490,826
opbbglyd,0.607,0.217,255,1113
pvgnnqec,0.577,0.214,502,1659
niuqkrbc,0.55,0.664,252,1651
dhtpzutl,0.56,0.725,606,1381
zmdcgocx,0.509,0.322,255,1582
rzhrcojj,0.654,0.639,176,1525
yxgqycjz,0.452,0.231,418,1175
auqqdzjw,0.553,0.978,313,932
lceuijit,0.583,0.172,705,733
vgakcumm,0.412,0.247,833,970
nwaphgoy,0.503,0.5,594,1985
npzgxtzg,0.561,0.164,316,444
bemnisum,0.501,0.442,707,1776
cntgwbmp,0.41,0.183,325,1103
dxfwhwrq,0.639,0.686,588,1302
kshflsns,0.556,0.203,741,1926
wwtsqcxh,0.535,0.961,373,1053
srkvtnqc,0.558,0.3,700,1710
zbpswsij,0.564,0.819,141,1625
bfyiocdk,0.429,0.2,354,396
gseqrjfr,0.649,0.406,937,1891
ebhkcubr,0.56,0.875,634,1803
smklrews,0.548,0.147,45,251
nlmqfqtc,0.623,0.947,680,1807
tyowoqnm,0.625,0.725,576,925
vlokfkde,0.624,0.814,846,1390
fyshnsvk,0.55,0.094,708,1692
clcguafa,0.405,0.178,659,1811
hcgwbqys,0.628,0.786,548,1129
amhxvojb,0.571,0.158,354,840
jfxgsutd,0.552,0.147,405,507
uhpteobv,0.573,0.836,236,1755
tmjjwfyl,0.575,0.325,609,737
jbhhvgng,0.63,0.489,783,1403
juwjxjkq,0.581,0.056,604,1180
phnfsnam,0.544,0.858,396,1956
bylekybx,0.517,0.353,47,891
ucqrpsam,0.624,0.139,289,859
uijoynml,0.542,0.989,542,898
zptbkijw,0.541,0.089,457,1590
pokeghtr,0.604,0.497,725,928
bxtrgjjk,0.597,0.319,14,642
vdltpzlj,0.662,0.103,488,1196
wfoakezy,0.578,0.281,959,999
oehfzsgv,0.595,0.722,357,1652
suzqmdvw,0.551,0.233,931,1041
nwuspige,0.535,0.783,597,604
kbtgslbd,0.592,0.761,685,1778
lruvmryb,0.525,0.039,837,967
vebprxim,0.511,0.164,1,308
aktvvces,0.515,0.153,212,1920
ymtplwcy,0.462,0.117,458,1431
tyevpelb,0.694,0.222,178,880
jkryfeyp,0.68,0.308,274,609
taqmqsjf,0.643,0.681,319,1024
phzkftxx,0.559,0.083,586,1328
ytanctqa,0.663,0.303,733,744
pxudvdec,0.465,0.214,506,735
qzglolip,0.588,0.272,929,1643
alsoxbxx,0.572,0.994,87,551
bsmlinfw,0.543,0.308,684,756
wtxekkug,0.465,0.158,446,1639
ccuxeiqc,0.61,0.158,357,1779
ljudgkou,0.627,0.175,145,1652
ylmzapez,0.601,0.767,309,935
kigdrmsb,0.579,0.047,80,1373
swgqprxw,0.475,0.386,857,1905
hhuhmztk,0.715,0.697,642,1594
gnutkqvo,0.542,0.228,162,1737
zmqetlsd,0.523,0.381,934,1207
lzxwkzqj,0.647,0.192,201,1524
cklqvaoe,0.681,0.628,617,625
efweksit,0.584,0.05,984,1487
umdnneio,0.477,0.325,733,1284
vwgbfcxa,0.623,0.183,849,993
ledlhaeg,0.684,0.114,699,1695
oextkkod,0.547,0.0,101,1365
coobywek,0.655,0.694,100,1622
dbtdlxwg,0.657,0.161,883,1128
pgtvutgw,0.649,0.083,588,1059
oiomzddp,0.59,0.111,834,1593
llkrdkpv,0.505,0.172,371,557
ctxnuxlv,0.444,0.011,923,1694
txizedbp,0.432,0.022,847,1412
dfkzvidq,0.61,0.0,211,1843
ysvfpsol,0.631,0.153,242,1321
ottyfmjl,0.656,0.597,168,1295
vxdaucdy,0.574,0.044,202,1587
wrlgqzzl,0.611,0.875,174,1010
zfgriyrd,0.678,0.114,637,1411
wouoqgod,0.622,0.264,635,1306
gbprtbpv,0.631,0.675,450,1986
mpwqvcay,0.689,0.175,238,625
anzqwvhc,0.607,0.147,5,23
clptpgkm,0.599,0.0,994,1751
coevvsrj,0.58,0.042,758,1767
mcgzfrcs,0.6,0.036,562,950
mjmubfwv,0.616,0.164,507,1272
mzbzxfqf,0.716,0.075,543,988
jaoyjcnu,0.614,0.144,809,1506
icrltdmf,0.587,0.125,148,1901
sedwcwvd,0.484,0.917,956,1460
pkussdpf,0.608,0.147,460,1535
regslhck,0.649,0.219,306,1754
mayllwls,0.58,0.092,194,447
brwdibzn,0.552,0.278,321,838
vrrveysz,0.648,0.997,685,1796
rzkfiunp,0.632,0.117,346,1128
ktxhcdvl,0.618,0.978,907,1481
yrshyocy,0.501,0.0,90,979
jteqtswn,0.632,0.144,623,1872
qfyowtog,0.591,0.175,227,403
zqquwpdj,0.509,0.95,526,892
ddbwvvlp,0.435,0.244,671,1945
vczxrpxo,0.428,0.203,467,1628
dswyenwi,0.643,0.117,681,971
ddnrlgyu,0.429,0.194,368,1140
nngftjoa,0.446,0.211,879,972
wviewxvv,0.426,0.186,880,1923
iyrlzcqq,0.418,0.15,711,1657
tqpppfja,0.414,0.114,413,414
bwdswygp,0.618,0.036,871,1804
npmujzyn,0.44,0.214,991,1318
wqnsdbzj,0.437,0.161,438,797
xqceprvj,0.518,0.083,502,965
cchujxlg,0.426,0.175,105,1713
lmzdzlpm,0.631,0.8,546,1531
pnttqyln,0.641,0.736,207,1901
bvukkzrl,0.505,0.2,80,734
fokwuyug,0.441,0.178,3,468
gdobuniy,0.531,0.986,394,506
yxvoviiw,0.443,0.167,269,681
kwveamig,0.422,0.153,512,1907
yldcqnpq,0.629,0.125,639,1582
wpctvomg,0.474,0.172,575,863
bypukgxe,0.445,0.169,58,659
lbidjzts,0.442,0.178,879,1622
qbonftvs,0.44,0.197,742,1101
cwuamsie,0.425,0.164,347,794
hhnynofy,0.656,0.861,514,844
bccrhiwc,0.649,0.244,284,503
somtmxey,0.54,0.003,273,659
bjjasjbv,0.529,0.075,932,1547
hneurlkx,0.46,0.178,138,848
yscmgtmx,0.431,0.15,121,509
brcpdujr,0.634,0.094,349,1971
ivttoyfq,0.677,0.717,863,1414
uethmado,0.621,0.894,665,1931
lnchexmn,0.463,0.164,729,1370
ofntgobd,0.458,0.161,545,1680
ufhzmvuf,0.449,0.144,5,509
gcvvuulm,0.432,0.147,249,1050
jpqieugb,0.425,0.186,68,574
ksdfnnbg,0.551,0.842,577,937
ayhcuylj,0.479,0.178,774,1354
nzqaojth,0.448,0.139,324,437
twlsbwxn,0.436,0.142,666,1657
bqpeiddc,0.432,0.158,449,1060
vzjbszez,0.429,0.172,267,1149
rqmztmse,0.674,0.294,76,349
phedqecd,0.496,0.169,595,1953
ndhgtizc,0.458,0.125,599,917
welraqly,0.452,0.15,707,1991
ljyvjarn,0.435,0.158,680,1041
evkzbziw,0.428,0.153,928,1582
tkcksepw,0.627,0.703,503,685
efdezgpf,0.45,0.169,816,833
rjjocmgl,0.444,0.172,35,1843
kkfelflw,0.428,0.106,476,1022
vadglxfi,0.648,0.15,899,1859
kpmniboh,0.626,0.725,645,1855
tbuexmcb,0.677,0.375,120,234
rkkjzyfh,0.66,0.258,49,1121
dtdyeqxw,0.43,0.15,220,1588
btnpzmuk,0.651,0.875,932,1838
fpruwocg,0.625,0.156,975,1776
orbdmjkj,0.648,0.308,289,1876
ohgdttns,0.506,0.186,80,1464
dzgwbtra,0.488,0.225,549,852
rrbgxgbp,0.475,0.208,196,423
wldubnuk,0.666,0.225,613,1883
efhtayah,0.528,0.406,420,1921
lsgihhpq,0.47,0.167,821,1786
sflhzlsn,0.446,0.2,907,1350
ngdnxocn,0.436,0.203,950,1191
fpcukuwt,0.445,0.128,666,962
berkfmpe,0.441,0.136,852,1823
ypjbmkgx,0.433,0.181,708,1141
kuepsnlg,0.425,0.214,7,123
tifcnzar,0.677,0.55,88,1908
wuveusmf,0.482,0.114,996,1108
ugkqbutu,0.474,0.111,443,1948
zvnzdowx,0.453,0.147,898,1152
ybbfartn,0.446,0.114,659,997
cxeaduqj,0.446,0.142,808,1067
vvgtdjuh,0.675,0.206,433,1707
eoovvduy,0.644,0.808,652,1238
jgcpcnha,0.662,0.275,74,978
hccjoruc,0.529,0.836,233,1188
myvnveiz,0.464,0.147,585,1729
qmnivnpl,0.668,0.639,252,1451
ldoragsn,0.469,0.153,20,162
qgghfcmw,0.447,0.167,380,1647
hmtyvoli,0.463,0.153,739,1625
eeqscknq,0.615,0.344,101,241
ilzuodpx,0.443,0.161,758,1458
ohkxoihj,0.433,0.167,603,1033
arvlojdp,0.422,0.208,350,1293
zachwpyd,0.66,0.731,37,1996
qpkjokty,0.636,0.469,188,1538
nfyqyjkl,0.471,0.167,708,1014
uxxwpupz,0.452,0.156,639,1375
wjgzzddo,0.441,0.164,581,1769
hjnrkcly,0.564,0.978,5,963
cvyllpaz,0.544,0.05,39,98
uwumcnmu,0.456,0.144,962,1272
rppksntu,0.439,0.172,782,1416
bgcgtdce,0.472,0.158,233,1437
bexcsznb,0.442,0.172,352,1768
htlrwhef,0.435,0.192,256,689
iimzkgcy,0.426,0.192,315,1772
ktlakryf,0.422,0.167,280,1247
kvflfval,0.657,0.25,508,1338
drqixwjj,0.645,0.406,829,1688
cbbvarwo,0.611,0.428,427,1302
utayhqnp,0.516,0.133,282,1037
gwdshqhj,0.486,0.142,934,1472
vuocbxxm,0.47,0.144,763,1236
lxijfuot,0.452,0.164,889,1328
jpmovdyc,0.429,0.192,953,1760
jxhlbagt,0.632,0.439,188,671
igsjexhu,0.456,0.167,537,927
jfauwvqe,0.641,0.708,431,1417
ooxtstsw,0.641,0.375,29,939
khyamsuv,0.552,0.089,163,527
qjcnqnie,0.672,0.133,359,889
sosislbb,0.644,0.361,140,484
whwdpswr,0.492,0.194,957,1703
psqlason,0.477,0.175,201,1477
sjzxuatp,0.44,0.175,603,1500
rtadxcpx,0.589,0.133,253,1178
cmeinyaw,0.566,0.789,619,1344
oeeqirzs,0.503,0.236,46,916
tsdlbydd,0.475,0.172,199,382
bugagwgw,0.431,0.158,567,1891
zdhqxrkd,0.55,0.153,402,435
bgvivvxu,0.458,0.161,281,548
xvnwbcqh,0.54,0.172,421,1518
cechyatr,0.456,0.156,50,382
qntljymb,0.448,0.172,609,818
tiogaxpg,0.465,0.169,109,112
mmomtrsm,0.446,0.194,880,898
fsyebpxv,0.437,0.197,139,793
eeskwieq,0.439,0.194,249,974
isyibrgv,0.677,0.197,870,1541
jwdcfzvv,0.624,0.231,597,801
kcbndijv,0.604,0.889,894,1113
iyrgotbv,0.551,0.164,152,1419
lomucjnf,0.516,0.189,324,1531
maojdjfc,0.48,0.181,859,1204
dgmzkaxm,0.454,0.203,211,1747
hglqenze,0.664,0.175,333,375
bnuccilr,0.477,0.181,666,1354
pglgpibj,0.457,0.206,348,1329
uerbuqqu,0.69,0.5,313,328
bwogrglv,0.667,0.283,688,700
pszzfnez,0.646,0.739,472,652
sgclkkse,0.475,0.228,426,1359
imbbdzji,0.676,0.319,434,1269
wwbfnnkl,0.611,0.0,90,238
lzmbnrlk,0.575,0.364,632,1901
sxkzvcuu,0.47,0.228,499,1063
guztwsxj,0.669,0.686,132,478
ytjhqdnh,0.661,0.858,688,1379
jtfaomkh,0.626,0.225,771,1533
ooqkmnrl,0.618,0.011,941,1199
tndhycvy,0.466,0.208,509,1774
snvsrase,0.586,0.703,797,1099
fpfvchkx,0.486,0.2,649,1014
hrjwlycb,0.46,0.222,455,1320
soiqeeut,0.693,0.125,243,1690
glyvdodu,0.536,0.219,190,1190
qisgrals,0.594,0.4,420,564
hihsaerm,0.496,0.314,811,1446
dlqfiiba,0.455,0.219,432,1767
dabauaiy,0.667,0.269,176,540
xtdzgull,0.589,0.414,298,1175
ivzxjkic,0.549,0.342,449,814
mplllbjv,0.449,0.194,224,741
kdilggoy,0.697,0.136,434,1438
takgkmgq,0.685,0.169,269,963
yrlcvfrs,0.567,0.794,374,689
yedukkti,0.657,0.158,441,733
uvzhkklc,0.665,0.186,965,1250
tnspqxjo,0.66,0.136,342,836
ofvvumhv,0.658,0.133,699,830
lumpexdk,0.623,0.389,415,664
opyzicxe,0.452,0.169,423,1125
vrdeiecj,0.68,0.9,995,1298
ritofrre,0.68,0.978,317,1053
ersgczcv,0.439,0.144,522,1641
xeunkzmp,0.674,0.725,43,452
nmzlyuuj,0.653,0.244,835,1826
tjqznxva,0.537,0.161,819,1368
ovewlbat,0.466,0.167,686,1852
ibwrxxya,0.67,0.3,161,1945
civuxwpi,0.478,0.153,777,991
plbanaiy,0.68,0.169,63,292
mtfubjnc,0.674,0.2,977,1461
atkhodcj,0.611,0.511,432,786
uhgaxxer,0.592,0.156,847,1151
ijkstynj,0.481,0.161,974,1668
abkhpdaw,0.459,0.203,257,1999
depmebxr,0.453,0.208,132,775
sqdeguxy,0.679,0.161,241,1311
vevzrzeb,0.595,0.814,844,1971
gnasllgl,0.474,0.183,485,1379
dzjdsrhn,0.663,0.089,232,1640
wdirewka,0.58,0.294,439,1696
bnapsavb,0.481,0.161,455,561
wsqlzxuh,0.471,0.178,927,1081
pdztyvck,0.583,0.853,692,1138
nhecdcvq,0.452,0.172,821,1400
npxrwrxc,0.438,0.189,265,1209
bynjsstj,0.594,0.217,161,421
rvpxxkhe,0.591,0.769,508,1207
aokfvdob,0.547,0.167,204,1187
ahvjmojt,0.484,0.128,615,1418
iijbjglx,0.439,0.136,823,956
bekfaxpm,0.439,0.122,332,1400
vhoysiid,0.669,0.933,505,539
wwdavnbb,0.602,0.914,354,1564
cxtokvqn,0.534,0.142,744,853
ibeknmas,0.528,0.081,212,1806
ndkqilhg,0.474,0.211,236,351
gmlukqxn,0.58,0.867,629,844
pkbjjflk,0.476,0.222,898,1678
laxzyvsq,0.67,0.744,479,1291
eqjxxfno,0.491,0.228,826,1739
zwtcpoai,0.471,0.186,608,1872
sleqfvyc,0.455,0.158,115,1796
nlbbhjkf,0.444,0.144,632,1792
pvxodjld,0.673,0.281,212,1384
rtmknxpy,0.616,0.25,460,1233
qaseccvh,0.452,0.156,613,1969
