name,elevation,aspect,time_in,time_out
ypfgvnoq,0.55,0.108,586,1768
oixndgya,0.516,0.056,5,361
bctopmtx,0.424,0.014,115,1812
oyfhhlzt,0.424,0.025,131,1059
xltpsblr,0.422,0.075,119,1710
wvacgefv,0.414,0.081,378,1185
wfzqcifa,0.434,0.144,275,1153
bzcnutbl,0.431,0.1,342,596
movkcsoa,0.437,0.122,494,604
gouwyzvq,0.433,0.969,141,912
vxwgobpx,0.38,0.036,739,746
yatbcjuh,0.668,0.231,979,1243
qvrsbrty,0.64,0.294,404,1979
bhqehmiu,0.535,0.122,555,1498
bvcvtopp,0.495,0.814,88,632
zutstzll,0.437,0.25,860,1009
nudsahim,0.472,0.925,950,1842
ktolwgsm,0.536,0.011,717,1634
oizhsehr,0.506,0.228,667,1806
ozvcybet,0.439,0.275,210,278
pcvnmxqc,0.436,0.375,614,870
qhwpyklq,0.397,0.922,84,929
umywpmnh,0.398,0.058,63,1909
knsrcueu,0.4,0.922,264,927
koxieeqo,0.403,0.0,258,1099
yvwjoddf,0.506,0.256,693,1612
fykgmaxl,0.565,0.603,576,670
bozogaxh,0.531,0.878,258,494
frariroj,0.43,0.175,952,1128
emitgzcc,0.412,0.183,74,533
xqvnbxzt,0.402,0.9,217,1190
ouoqsznb,0.619,0.136,909,1810
rfejhevw,0.558,0.106,330,1019
uzqjgclc,0.397,0.258,334,1911
utdozxut,0.509,0.872,490,1660
walpztal,0.555,0.097,984,1243
xhdlgnsx,0.402,0.331,601,1625
hnxrarou,0.53,0.3,254,1781
dccvsenr,0.44,0.75,230,1367
tktwxtgh,0.407,0.075,200,1003
nrwlntua,0.419,0.767,350,1017
qhveftkh,0.418,0.156,113,717
qdifxyue,0.583,0.156,924,1823
yohtnrul,0.564,0.483,792,1462
bdpcjofd,0.501,0.922,264,1018
bppxrrwh,0.416,0.111,980,1870
hsglhpuo,0.564,0.469,85,1684
pwzxhbre,0.464,0.267,151,1949
nwqpchvo,0.538,0.831,582,586
vosyytep,0.427,0.844,680,1268
qdnnfjfb,0.548,0.444,208,1770
lorxvgep,0.446,0.189,133,1371
lxjywdtc,0.593,0.158,2,1141
umvoxvmi,0.43,0.144,541,1379
oryakxax,0.453,0.211,799,1615
knznkqfn,0.588,0.169,538,910
iakcmiak,0.447,0.639,245,928
gasqqcpg,0.625,0.072,388,525
dezgftjr,0.539,0.278,991,1353
xmgomiws,0.508,0.919,274,437
qwlgrpzw,0.51,0.758,711,1405
qptghtog,0.499,0.183,108,1252
xijdxqdb,0.559,0.586,164,576
otjdrqdi,0.444,0.025,178,658
ucxxxioi,0.422,0.131,704,1565
xmnsekyf,0.607,0.275,898,1384
fnehftap,0.537,0.258,9,1313
ezwaxlci,0.515,0.897,990,1500
glapovxe,0.644,0.236,573,657
tdhxfnjv,0.396,0.178,848,1003
srsnlnil,0.542,0.472,658,1058
cbjtogly,0.338,0.3,28,1367
rrytvalb,0.458,0.028,637,1591
bspmqqdr,0.437,0.119,93,690
ouaeazox,0.529,0.633,964,1165
awonpjmh,0.443,0.328,349,1823
ktrgqkbg,0.426,0.475,239,526
sslmiqgw,0.581,0.189,256,266
xnbsjpgi,0.587,0.242,843,1269
txotroxz,0.523,0.147,108,880
pbwqtyth,0.504,0.339,344,516
capqeang,0.34,0.067,878,1615
igknsvwa,0.518,0.992,979,1457
raiexylc,0.522,0.406,668,1242
xdmgmxch,0.614,0.342,715,907
tibwmcju,0.612,0.125,763,776
fuxpmgrj,0.533,0.025,844,1282
tlfsfwdb,0.441,0.156,635,847
utcnduos,0.625,0.167,473,826
chwbujxf,0.538,0.019,781,1137
yqkyfknc,0.528,0.289,209,1672
shqjvsjj,0.414,0.125,646,789
sefbuvde,0.353,0.122,946,1621
rsdrutpz,0.576,0.564,332,1816
kcznijpx,0.447,0.308,106,350
qscdtcsg,0.43,0.017,608,693
jnhftxzb,0.42,0.125,889,1795
wqeruuzz,0.533,0.228,943,1696
dkhhaavv,0.481,0.283,323,1379
papuorrj,0.448,0.281,132,1311
hcpnflef,0.417,0.014,836,1582
xgjzewje,0.408,0.956,40,1311
mlqtoupw,0.66,0.231,982,1429
mvljpanh,0.484,0.211,434,1401
clsyeuco,0.433,0.264,641,1198
nqwxzsdo,0.551,0.269,292,1628
ixctmbka,0.54,0.244,759,1229
hwgpjgsl,0.451,0.503,6,1422
hzbsnkhx,0.453,0.411,216,1400
prqkmmvu,0.556,0.894,361,1300
kkfcfjrv,0.567,0.986,999,1644
shfgtrch,0.333,0.222,952,1243
gvgjfela,0.446,0.167,597,979
henxmuwc,0.442,0.958,401,1421
sxbetxck,0.418,0.042,280,1717
zvtqwaxm,0.567,0.961,240,935
uyiwliyo,0.557,0.0,6,624
wvhysmyj,0.536,0.083,162,1337
apenetvq,0.505,0.522,1,342
rycfkvry,0.559,0.7,648,1472
wcvnccbq,0.534,0.186,499,1308
edoujwng,0.497,0.814,423,1995
kclqtkfk,0.43,0.35,374,1274
szkqhhpz,0.383,0.303,105,1229
txxzmebu,0.563,0.25,66,1429
saygeaez,0.525,0.214,82,204
dhjztjhw,0.526,0.361,690,1495
mckkedpl,0.461,0.992,653,1226
nbqktxut,0.498,0.939,810,1847
qkwjkjgg,0.499,0.006,450,958
ovcjyvra,0.569,0.875,968,1203
vjdusmjp,0.647,0.181,2,353
vdnqmouc,0.543,0.211,638,926
yealjrrg,0.481,0.175,987,1134
xhyfyjky,0.572,0.461,270,479
idexpwpk,0.586,0.225,689,1055
shhhitra,0.591,0.347,510,647
fwametii,0.51,0.942,202,355
pusfswdd,0.456,0.142,173,626
syqyyphe,0.437,0.247,135,1659
awqngpfv,0.65,0.172,109,1501
kohctyrx,0.632,0.261,75,946
qqnemumz,0.407,0.192,789,1806
nrkokqlj,0.464,0.275,704,955
zxliiwkb,0.343,0.239,266,485
fwmfbtsn,0.652,0.153,517,1534
kzybjmwv,0.57,0.419,901,925
fbbnredm,0.557,0.103,2,71
nozzlnbh,0.5,0.314,416,1309
oivgbtml,0.496,0.119,106,1370
jkrdhhsj,0.371,0.133,89,844
ypthnpkd,0.478,0.014,352,1260
gbumlicu,0.583,0.267,258,823
fnssbckq,0.548,0.008,392,1402
jwtvbppn,0.505,0.903,453,692
xxcdxtiz,0.604,0.369,909,1525
riyymtbx,0.523,0.689,649,1974
lcgfgbci,0.571,0.047,831,1946
ctouyixx,0.427,0.2,801,1532
xcfobamt,0.596,0.2,433,1725
qqkwkgme,0.512,0.103,191,1673
gduwocbd,0.552,0.3,384,1541
zfsukvxa,0.452,0.992,132,1118
fgvzqxmn,0.591,0.4,774,1328
cxvirxbn,0.563,0.367,830,1310
liiowezs,0.616,0.364,713,742
pcpltatb,0.575,0.989,279,1631
vfdaksds,0.521,0.183,736,1594
eustdmhk,0.578,0.65,340,1208
bgzokjep,0.52,0.706,579,642
bgyguaea,0.52,0.317,956,1209
jjhihzym,0.488,0.089,768,1211
jmwtlrnc,0.461,0.267,273,1066
sclufvun,0.519,0.767,407,1678
fkzchwsg,0.52,0.978,933,1638
evyctevn,0.49,0.894,554,987
cfybplpx,0.472,0.253,824,1070
rpiubgeu,0.516,0.811,741,1519
lojtqyrj,0.522,0.95,400,1101
uaepewot,0.497,0.108,837,1199
aikvmrqt,0.583,0.539,10,1131
udwhmaev,0.551,0.289,655,1538
pbbyddyz,0.537,0.314,278,1147
zreacaxa,0.519,0.975,294,562
vbtdwqma,0.523,0.981,195,381
bmoksyce,0.531,0.717,192,878
dmspynyp,0.594,0.931,816,1630
jqkofjup,0.447,0.189,253,872
bfhmiiij,0.523,0.025,539,1359
ycoqqrzp,0.524,0.242,78,1808
hkqtsoda,0.449,0.225,528,1428
rveojgoz,0.404,0.175,533,1226
ajsfiucj,0.398,0.217,232,1332
ldbqafyb,0.558,0.983,296,1244
elrtxjjh,0.636,0.883,732,850
fzinmphm,0.527,0.892,171,1917
djgwlwfh,0.525,0.55,456,1755
choglfbp,0.526,0.739,740,1777
kuldvrll,0.456,0.189,897,1675
mjqcerbb,0.528,0.314,337,360
wybzokhd,0.523,0.914,885,925
fssmbtwg,0.529,0.778,123,815
flseygqv,0.533,0.75,301,459
rznwxctk,0.564,0.656,729,1353
unwvsacu,0.57,0.964,57,346
tmkctitu,0.51,0.806,184,1995
cjiuefpy,0.528,0.825,55,322
fkvlnqph,0.53,0.861,638,1788
sbbpqykl,0.533,0.569,617,1410
ojpofoek,0.542,0.014,647,1067
nbxuohye,0.53,0.022,571,1162
elncncgn,0.536,0.742,774,1349
blvkoary,0.569,0.975,634,1680
oqjmqeso,0.589,0.961,385,409
kpzjjhyx,0.535,0.208,621,1679
ibzmisnf,0.658,0.972,458,1331
bvzbnpzq,0.612,0.219,77,1272
rthymnfh,0.491,0.267,134,915
kcennyeu,0.535,0.817,835,1369
bnwvsbvh,0.54,0.8,525,1268
qquqmusg,0.622,0.989,527,1300
omwibcvr,0.619,0.203,512,544
ysfhkagj,0.603,0.164,561,964
vurqspow,0.529,0.139,773,782
wkleotnt,0.531,0.819,887,1812
hnxaexgt,0.538,0.089,540,1831
vwsuwbhe,0.635,0.106,213,1451
vbqqdmdl,0.533,0.147,53,245
hpyctfub,0.535,0.839,680,1226
iaorxdzs,0.539,0.061,92,803
otubdpjw,0.54,0.0,271,1032
ponjswfl,0.573,0.758,812,1610
gmktkvwk,0.655,0.564,62,517
feyljyji,0.636,0.306,120,1689
utssubir,0.458,0.531,486,1605
reoekqgy,0.443,0.225,300,1607
zlpvwhtz,0.42,0.197,466,1455
mzxcpenh,0.534,0.189,211,1880
paqonqpu,0.541,0.044,674,1107
yxqyspme,0.542,0.972,645,1145
dofkrval,0.627,0.369,630,822
xkifhioe,0.536,0.317,685,1634
yaghfapb,0.543,0.0,377,1018
djplhzip,0.545,0.003,731,1642
fxpoopvm,0.59,0.036,847,1055
gxgqmtef,0.547,0.036,195,1428
jtuztwar,0.548,0.956,64,1849
hksvcqvj,0.55,0.994,876,1854
upooyuuc,0.561,0.183,122,1526
wuamlmvs,0.445,0.469,108,1763
lvaomovv,0.542,0.783,619,775
gfnjnfcs,0.555,0.006,858,1873
vucexitk,0.649,0.233,212,1593
hzgjgfdr,0.601,0.264,939,1946
vjaeeuxz,0.559,0.967,599,1346
btgwzqht,0.545,0.219,684,777
wlygdyuz,0.496,0.897,379,1129
rddiquxu,0.539,0.903,381,595
mlyvfnbc,0.623,0.139,145,747
anddkaer,0.447,0.208,338,364
qywjqwfh,0.404,0.367,653,1110
nggjthcm,0.548,0.072,575,1671
ajswdjll,0.547,0.053,464,701
aaoumimx,0.635,0.122,246,1898
zluffmmh,0.569,0.094,440,1255
fvaxksbm,0.5,0.347,829,1582
mxrozhow,0.56,0.736,651,1170
fpouwhhk,0.548,0.239,315,1995
vinqmzbe,0.545,0.861,701,1717
tmrljsro,0.644,0.233,801,1877
ysvwazqt,0.412,0.272,323,1198
ngjjglfb,0.65,0.961,714,900
kdxroxhk,0.547,0.15,704,1584
bzktwdyc,0.546,0.911,908,1782
qvearcdz,0.547,0.897,144,1845
sfoebzkl,0.501,0.456,906,1801
ziizyamu,0.653,0.953,139,528
fidwdjkg,0.547,0.075,743,976
rlgrbycs,0.548,0.106,366,1106
gaadunph,0.547,0.778,569,1623
esrszurz,0.549,0.75,909,1407
nvuywcsq,0.549,0.708,934,990
bfamssoh,0.665,0.281,188,1082
zrwpkdwq,0.548,0.075,211,1142
iebqczsm,0.546,0.233,756,1810
xlegdrhv,0.626,0.272,763,966
wimhzbne,0.547,0.153,94,877
arwjskrm,0.547,0.75,644,897
jarjncyt,0.631,0.878,586,752
vcommvbj,0.498,0.15,526,1864
pqiimvtr,0.444,0.119,965,1263
ruuhyyle,0.633,0.303,883,1384
mcewjsor,0.552,0.833,343,1357
vpbpbetm,0.627,0.939,773,1582
wozbjkec,0.534,0.05,614,1466
jpdpvpuq,0.476,0.317,113,840
wsnjktiy,0.399,0.2,952,1609
awyskuko,0.603,0.325,204,1910
flaemusb,0.578,0.906,647,1847
gjxoapjt,0.529,0.881,660,1613
reludltl,0.586,0.65,466,1482
srairybh,0.64,0.869,413,987
qhsfyumi,0.62,0.311,990,1373
ulozitrt,0.587,0.969,542,1049
lytsdevx,0.562,0.028,922,1033
wmomtdtx,0.587,0.942,44,1775
asgjhnni,0.519,0.2,191,227
owqoqitt,0.494,0.375,648,1934
ethgywop,0.568,0.108,810,1370
xjgctjku,0.468,0.4,884,1294
csblcvma,0.548,0.392,650,653
sypspuli,0.637,0.133,601,702
mfrvvxro,0.691,0.561,697,1659
eqqenvqk,0.599,0.239,457,686
xcipjlhu,0.559,0.264,302,1900
zjqzzesa,0.559,0.242,885,1221
enhfvoab,0.448,0.125,52,1810
lqetnpfk,0.651,0.581,714,1162
arhcuopw,0.548,0.125,223,761
bzzsjhod,0.461,0.978,749,1649
ogajkwkk,0.541,0.25,933,1409
ixisfnwe,0.542,0.469,598,714
yjrasqwc,0.62,0.806,908,1171
gcsrzlgg,0.518,0.908,421,1688
siddzuis,0.46,0.042,787,1737
avfsvatx,0.368,0.103,629,1041
gwaaurgw,0.546,0.311,945,1662
tnqahmoc,0.573,0.719,985,1625
uuqkbqmm,0.588,0.978,799,1527
cxyxscnq,0.627,0.214,699,1965
nkqgofrr,0.612,0.992,831,1369
owskdizy,0.595,0.744,293,758
bxudbqhp,0.643,0.172,976,1588
arexigyr,0.595,0.669,541,1233
pkvwkqrb,0.656,0.039,547,1901
jhkxdluq,0.598,0.175,351,400
xetpvczz,0.597,0.864,365,1592
cbldsulk,0.559,0.961,95,1536
fpxjnixr,0.484,0.197,806,1011
sgduyzgn,0.471,0.022,625,1861
yeaefosr,0.397,0.247,887,1569
srtpbgmq,0.663,0.469,648,1563
kdfaktsw,0.623,0.972,426,618
ndiuecyd,0.532,0.286,195,1129
lgppzdmk,0.56,0.242,330,981
atlwtins,0.654,0.042,947,1847
yvxyqjvt,0.52,0.544,421,1319
sanodjlk,0.649,0.667,134,1090
mlmjksfd,0.478,0.986,555,1769
mqmyxyhm,0.681,0.375,365,758
gaduqamo,0.607,0.217,437,1515
xlenqyrk,0.577,0.214,804,843
vgrcyggr,0.55,0.664,366,1593
xseanokq,0.56,0.725,280,573
nhnecyex,0.509,0.322,849,1122
akwlddoi,0.654,0.639,326,1116
mkkzxkjf,0.452,0.231,852,1514
lzukllss,0.553,0.978,724,1162
xgpwnpur,0.583,0.172,395,1940
ohqlxils,0.412,0.247,551,800
ewtuayql,0.503,0.5,295,1084
gjlxueyo,0.561,0.164,11,1311
fiubsmyq,0.501,0.442,798,1656
fcxamkbk,0.41,0.183,911,1940
fgvuraal,0.639,0.686,569,1333
twkywakx,0.556,0.203,138,979
iiomflit,0.535,0.961,748,881
savsmarn,0.558,0.3,774,1634
pvnzpfup,0.564,0.819,1000,1674
nwfknwat,0.429,0.2,445,1147
gucmoqwt,0.649,0.406,690,1809
ahwawtzu,0.56,0.875,254,1396
lixyergx,0.548,0.147,868,1646
jrkxkvfd,0.623,0.947,596,689
gtqlzvag,0.625,0.725,973,1576
qtpkwsxb,0.624,0.814,942,1685
abovqnhi,0.55,0.094,471,907
bzrssuuu,0.405,0.178,820,1608
ivviiyhx,0.628,0.786,924,1449
reupofnc,0.571,0.158,412,1157
bliumvwu,0.552,0.147,164,268
yfutajei,0.573,0.836,8,1702
cbwzdvva,0.575,0.325,677,1683
puypwptq,0.63,0.489,805,1858
ilorlcbd,0.581,0.056,179,1716
zoujbwen,0.544,0.858,603,1058
edqdeeej,0.517,0.353,704,1289
hskbxhlb,0.624,0.139,130,1441
gabozrho,0.542,0.989,475,1898
cupapbgb,0.541,0.089,674,968
kraabwtu,0.604,0.497,836,913
nyqzerqb,0.597,0.319,691,1017
ygwrhcpv,0.662,0.103,498,642
epcfaacy,0.578,0.281,950,1904
yymmtljs,0.595,0.722,12,219
vmotnqee,0.551,0.233,429,1818
plwyhdqg,0.535,0.783,149,563
hmqwaifz,0.592,0.761,811,1828
ickpuaqx,0.525,0.039,765,1162
nhxxjllo,0.511,0.164,414,1959
xkzmmuyh,0.515,0.153,532,1684
ffkrrseb,0.462,0.117,810,1417
jzvbesth,0.694,0.222,457,1284
knzhijvy,0.68,0.308,390,851
snizuixt,0.643,0.681,95,175
ylxzagtg,0.559,0.083,964,1236
pjsvmsps,0.663,0.303,141,1370
xfgqdakd,0.465,0.214,605,1640
vrljvtpn,0.588,0.272,582,1991
rlepqclr,0.572,0.994,433,1146
pisntmjd,0.543,0.308,630,1329
uyewnlof,0.465,0.158,119,285
zenuehis,0.61,0.158,848,1712
ncrtgmix,0.627,0.175,567,858
dgyyfkxa,0.601,0.767,614,1903
ylavlmkw,0.579,0.047,340,995
awlvfcxc,0.475,0.386,924,1632
nlyfuqyf,0.715,0.697,359,413
thmvwplg,0.542,0.228,957,1732
bbmxcvgq,0.523,0.381,806,953
ujhgzmsk,0.647,0.192,97,330
gbwmhpng,0.681,0.628,197,1697
rounoksx,0.584,0.05,574,663
zlivchvy,0.477,0.325,175,1423
fiayovqd,0.623,0.183,694,857
lfwuxxla,0.684,0.114,552,1331
lhnaalhu,0.547,0.0,206,1560
cagbbxgu,0.655,0.694,418,792
ghrhxdyp,0.657,0.161,16,1117
bpgtoltp,0.649,0.083,31,1245
fdlovrae,0.59,0.111,353,1818
vlhskawy,0.505,0.172,468,1063
zemepmxl,0.444,0.011,971,1653
ypexkgii,0.432,0.022,579,702
efeyyvkr,0.61,0.0,496,1055
fujmzzqg,0.631,0.153,414,1565
fiehwnip,0.656,0.597,817,872
cuclccxp,0.574,0.044,721,821
ywcdshig,0.611,0.875,714,1540
tmjhloou,0.678,0.114,160,1456
rxdylwbb,0.622,0.264,756,905
yyffowkm,0.631,0.675,958,1344
yalicuwe,0.689,0.175,954,1988
nqiktqaa,0.607,0.147,13,308
rupzgqdr,0.599,0.0,632,1858
riiyoyxr,0.58,0.042,817,1825
crgitqkh,0.6,0.036,397,1056
vfdetkln,0.616,0.164,377,622
dnilwofe,0.716,0.075,480,527
qmnbckbz,0.614,0.144,647,1517
ytlyjxff,0.587,0.125,961,1551
mwxtvdfy,0.484,0.917,122,1040
dhhbsxnq,0.608,0.147,889,912
zujrsiib,0.649,0.219,266,302
zsybyogz,0.58,0.092,890,1874
wctnxgcq,0.552,0.278,739,1081
sixmrukb,0.648,0.997,77,1785
zirojffa,0.632,0.117,350,1234
jozhqwho,0.618,0.978,21,990
yhoajofv,0.501,0.0,423,1954
jrbgqvjf,0.632,0.144,884,1314
ovjzndha,0.591,0.175,184,1664
lxjoeowy,0.509,0.95,133,1628
mnyugfkr,0.435,0.244,495,1879
vtxhoona,0.428,0.203,125,1591
qcdtfesg,0.643,0.117,653,924
psxzozcb,0.429,0.194,420,1180
pspdfkna,0.446,0.211,253,1198
rkofnqoy,0.426,0.186,414,1580
amvvxtbp,0.418,0.15,141,732
rfyfkizw,0.414,0.114,230,654
ezllqsuh,0.618,0.036,418,1770
mrvisgyb,0.44,0.214,137,1052
yctoqqgm,0.437,0.161,215,1085
bulabdxi,0.518,0.083,198,848
swyszpkc,0.426,0.175,919,1941
vvcvorou,0.631,0.8,323,1112
iuqqqqbp,0.641,0.736,548,1087
mnnktnwk,0.505,0.2,687,706
ppedueet,0.441,0.178,420,1236
didmrecw,0.531,0.986,380,392
yxaigqgq,0.443,0.167,566,1414
mnfbzfqn,0.422,0.153,426,1407
xmenocar,0.629,0.125,54,126
koyeufbo,0.474,0.172,940,1809
jmwfoygp,0.445,0.169,503,879
cnhkitak,0.442,0.178,940,1234
ulqdjbxd,0.44,0.197,190,1777
ndohvdot,0.425,0.164,500,796
wtheqndc,0.656,0.861,483,576
nemxssmh,0.649,0.244,147,1853
buqgmozp,0.54,0.003,632,810
mfxprrty,0.529,0.075,113,182
xymrjmwh,0.46,0.178,934,972
odfphxmg,0.431,0.15,236,1455
ndihkxdu,0.634,0.094,450,1688
ttwhqfdf,0.677,0.717,218,524
jmctsuur,0.621,0.894,239,607
osskkqqd,0.463,0.164,277,1167
coapikvu,0.458,0.161,978,1929
nctvwdjh,0.449,0.144,987,1965
kiuyqndu,0.432,0.147,487,730
hbtvnwca,0.425,0.186,653,941
cpdqtlek,0.551,0.842,863,1465
ydpegnhx,0.479,0.178,753,1794
ogeuyjwt,0.448,0.139,507,935
oossbtbp,0.436,0.142,545,1081
uhfslifw,0.432,0.158,880,939
sswyitxj,0.429,0.172,697,1871
sgchcmqj,0.674,0.294,159,1059
bprwymkw,0.496,0.169,331,1106
zcpmbjyh,0.458,0.125,387,1568
jeehjqdm,0.452,0.15,27,1567
bouicxuf,0.435,0.158,129,1523
pmcypqsu,0.428,0.153,623,771
bpruxnnz,0.627,0.703,271,460
hkmhpwmg,0.45,0.169,983,1050
oaaezzfq,0.444,0.172,755,1905
doyoycnu,0.428,0.106,748,1447
hmbekmue,0.648,0.15,430,949
adnieotw,0.626,0.725,147,462
nrsfxuhj,0.677,0.375,840,1377
befdedpv,0.66,0.258,765,968
mdlsuitt,0.43,0.15,667,1538
fxmtptir,0.651,0.875,47,798
giwnxuzf,0.625,0.156,104,1987
ltklkgoj,0.648,0.308,973,1365
bvpeyvcq,0.506,0.186,653,1586
kgdeffxl,0.488,0.225,924,1044
pncyzjhg,0.475,0.208,328,1942
vjdgdevr,0.666,0.225,56,1608
hgfyjeko,0.528,0.406,332,1281
bsxzwmdi,0.47,0.167,389,935
zdsphwyt,0.446,0.2,419,915
shdvkhjf,0.436,0.203,611,1032
faupwpae,0.445,0.128,315,982
amgilidy,0.441,0.136,54,975
lyhifxwt,0.433,0.181,109,1130
hddwntxt,0.425,0.214,972,1748
yldtmpcb,0.677,0.55,148,639
djsabpkf,0.482,0.114,689,974
mznrmkbf,0.474,0.111,433,649
cofvmnic,0.453,0.147,71,1680
gukvzrbd,0.446,0.114,413,1648
vwbpgnht,0.446,0.142,143,1033
cnlvevso,0.675,0.206,337,592
sqjywome,0.644,0.808,588,1311
xdthexmy,0.662,0.275,804,1364
cknkfbbv,0.529,0.836,188,744
jghfdlcv,0.464,0.147,852,1779
rkjjgbhu,0.668,0.639,761,1930
rbgnfnwd,0.469,0.153,71,884
aejzfhxd,0.447,0.167,168,1945
aqvrokjm,0.463,0.153,678,1587
weslmzqe,0.615,0.344,783,1598
qiywcldv,0.443,0.161,221,486
mijhspyz,0.433,0.167,251,1074
pesuevgs,0.422,0.208,726,1467
eojywnbw,0.66,0.731,299,1221
ayjffzoy,0.636,0.469,143,435
ildptbbs,0.471,0.167,135,367
ajuipycb,0.452,0.156,230,1080
gdzphfma,0.441,0.164,764,1799
rplkeagd,0.564,0.978,880,1100
mrmddyub,0.544,0.05,340,597
hzxbdelf,0.456,0.144,869,1901
dlqcazcx,0.439,0.172,226,1131
rqzfqqyh,0.472,0.158,254,884
dygvrjvr,0.442,0.172,428,1239
ioxwssjo,0.435,0.192,695,1663
ixzdiwlo,0.426,0.192,972,1352
atijgkpe,0.422,0.167,937,1361
rdewlscy,0.657,0.25,343,1940
fvmzbtfb,0.645,0.406,737,1896
grqwmmpv,0.611,0.428,672,977
fopjvlro,0.516,0.133,638,1971
drhxagfy,0.486,0.142,11,1631
hudiiffg,0.47,0.144,707,1275
ckdohgqm,0.452,0.164,871,1646
xyhmwbov,0.429,0.192,848,1105
tswblpsb,0.632,0.439,93,401
qlxdtbdx,0.456,0.167,44,1036
xxchccfd,0.641,0.708,362,1722
evrxmshi,0.641,0.375,845,1240
uvlqrrve,0.552,0.089,114,493
yayfuvhp,0.672,0.133,313,1616
bvycvxuo,0.644,0.361,64,1074
ppaypoii,0.492,0.194,281,310
rxufoanv,0.477,0.175,591,1595
vwoqknzr,0.44,0.175,917,1055
pwlsprxe,0.589,0.133,597,1322
qkymrgly,0.566,0.789,501,515
oxwseyet,0.503,0.236,500,1224
jlmxtrlj,0.475,0.172,184,1956
hlkeixrz,0.431,0.158,262,948
jrznboic,0.55,0.153,219,708
ukpjleww,0.458,0.161,405,1526
mdvemqro,0.54,0.172,5,1831
teevhplq,0.456,0.156,891,1631
rxhcpwwx,0.448,0.172,985,1357
eqqighkn,0.465,0.169,50,1902
wqnasyik,0.446,0.194,608,957
pzjyeooz,0.437,0.197,422,430
tlopelxn,0.439,0.194,28,381
jrvzfiwk,0.677,0.197,21,844
tnzmmcvn,0.624,0.231,630,1627
oixueynu,0.604,0.889,453,1790
hbijbbnd,0.551,0.164,890,1666
yfpyfqgb,0.516,0.189,508,1154
ramnneaa,0.48,0.181,220,1894
vlxpciaq,0.454,0.203,263,465
ywifkaty,0.664,0.175,900,994
kwhpzewb,0.477,0.181,619,621
bcsthjjf,0.457,0.206,979,1378
fbgpborl,0.69,0.5,808,1657
unxoxwph,0.667,0.283,574,1007
rdtzrmpt,0.646,0.739,572,828
txapmufx,0.475,0.228,746,830
nflgbqwg,0.676,0.319,812,1551
oipiseyi,0.611,0.0,415,1174
eqoelthg,0.575,0.364,106,1335
gujzhfyc,0.47,0.228,486,1257
wqlvdghh,0.669,0.686,631,817
wqibkczj,0.661,0.858,383,1498
bbdrxdbs,0.626,0.225,294,1554
pibjdqfw,0.618,0.011,424,583
uumsisuh,0.466,0.208,700,990
ngbashwg,0.586,0.703,621,1513
eneykohu,0.486,0.2,531,647
qrgjgizt,0.46,0.222,118,749
luamydfe,0.693,0.125,492,1010
togcfqwo,0.536,0.219,14,602
elrstkpr,0.594,0.4,371,542
vrzveovx,0.496,0.314,865,1876
fmvtahxg,0.455,0.219,495,1802
ernxtsfr,0.667,0.269,408,1835
fhwujfrz,0.589,0.414,979,1711
gtaylzju,0.549,0.342,371,601
lvcjoose,0.449,0.194,267,1569
karrhtst,0.697,0.136,751,1777
dtixflww,0.685,0.169,834,1927
zkcucjbd,0.567,0.794,62,1462
evawlqzf,0.657,0.158,275,1638
fczuwpcx,0.665,0.186,536,727
nzohsxnb,0.66,0.136,409,1909
gskfubwz,0.658,0.133,139,1679
vtecmppd,0.623,0.389,262,371
yhjmkrdv,0.452,0.169,219,1265
xtzpxwgq,0.68,0.9,880,1502
pjancwop,0.68,0.978,223,619
tpfdccdr,0.439,0.144,411,1847
btwntooh,0.674,0.725,491,1727
tycriagy,0.653,0.244,685,1166
ecpjyjqf,0.537,0.161,680,1368
tgvetbsc,0.466,0.167,841,887
lgmpliiz,0.67,0.3,713,1775
tyianjug,0.478,0.153,237,1128
sapjjayh,0.68,0.169,211,1481
jwqwvwmo,0.674,0.2,987,1452
jcdmkrbc,0.611,0.511,239,1172
mxvjtfko,0.592,0.156,333,1349
acvpcptx,0.481,0.161,567,764
joywhzpq,0.459,0.203,653,1865
fwtneiza,0.453,0.208,761,1803
pnaxsjne,0.679,0.161,712,1264
hrxtkdys,0.595,0.814,677,1422
gvdxfeee,0.474,0.183,804,1572
qngwfrhv,0.663,0.089,10,791
bcylfkvb,0.58,0.294,989,1922
tauifaeu,0.481,0.161,143,425
yjhqhwhy,0.471,0.178,829,1986
pkcpnbds,0.583,0.853,66,761
vsfktswf,0.452,0.172,187,1078
zfjkbeni,0.438,0.189,737,1888
blgyhgyv,0.594,0.217,905,1743
nevuoano,0.591,0.769,264,959
vowbigjv,0.547,0.167,872,982
mxbrnxzo,0.484,0.128,86,406
yicsfgnh,0.439,0.136,348,1650
gcsfnlnb,0.439,0.122,47,1304
bepksidf,0.669,0.933,715,1187
mgomlmim,0.602,0.914,364,1147
qwfvgyki,0.534,0.142,582,1086
bqmcsvgb,0.528,0.081,832,1986
goefsfgu,0.474,0.211,796,1431
vneadsod,0.58,0.867,773,1907
ujvghtvf,0.476,0.222,660,1097
uxqahjbz,0.67,0.744,113,664
wvqernwm,0.491,0.228,187,476
xylwlstx,0.471,0.186,438,810
vlqocrll,0.455,0.158,260,1872
giybqqyw,0.444,0.144,385,996
